customer_id,month,session_count
CUST03578,11,8
CUST03578,12,19
CUST03579,1,6
CUST03579,2,6
CUST03579,3,0
CUST03579,4,6
CUST03579,5,4
CUST03579,6,10
CUST03579,7,6
CUST03579,8,10
CUST03579,9,3
CUST03579,10,12
CUST03579,11,9
CUST03579,12,3
CUST03580,1,7
CUST03580,2,3
CUST03580,3,9
CUST03580,4,13
CUST03580,5,6
CUST03580,6,9
CUST03580,7,7
CUST03580,8,14
CUST03580,9,7
CUST03580,10,9
CUST03580,11,6
CUST03580,12,11
CUST03581,1,9
CUST03581,2,26
CUST03581,3,39
CUST03581,4,53
CUST03581,5,28
CUST03581,6,26
CUST03581,7,31
CUST03581,8,21
CUST03581,9,14
CUST03581,10,17
CUST03581,11,46
CUST03581,12,46
CUST03582,1,13
CUST03582,2,7
CUST03582,3,25
CUST03582,4,20
CUST03582,5,16
CUST03582,6,9
CUST03582,7,6
CUST03582,8,16
CUST03582,9,16
CUST03582,10,16
CUST03582,11,9
CUST03582,12,7
CUST03583,1,9
CUST03583,2,15
CUST03583,3,13
CUST03583,4,5
CUST03583,5,11
CUST03583,6,11
CUST03583,7,3
CUST03583,8,2
CUST03583,9,11
CUST03583,10,7
CUST03583,11,18
CUST03583,12,20
CUST03584,1,5
CUST03584,2,7
CUST03584,3,4
CUST03584,4,5
CUST03584,5,13
CUST03584,6,3
CUST03584,7,6
CUST03584,8,4
CUST03584,9,4
CUST03584,10,2
CUST03584,11,11
CUST03584,12,6
CUST03585,1,4
CUST03585,2,14
CUST03585,3,12
CUST03585,4,6
CUST03585,5,22
CUST03585,6,22
CUST03585,7,2
CUST03585,8,7
CUST03585,9,9
CUST03585,10,6
CUST03585,11,4
CUST03585,12,11
CUST03586,1,11
CUST03586,2,4
CUST03586,3,2
CUST03586,4,10
CUST03586,5,5
CUST03586,6,15
CUST03586,7,11
CUST03586,8,8
CUST03586,9,11
CUST03586,10,12
CUST03586,11,8
CUST03586,12,12
CUST03587,1,10
CUST03587,2,7
CUST03587,3,6
CUST03587,4,5
CUST03587,5,12
CUST03587,6,6
CUST03587,7,11
CUST03587,8,3
CUST03587,9,3
CUST03587,10,6
CUST03587,11,1
CUST03587,12,2
CUST03588,1,7
CUST03588,2,12
CUST03588,3,8
CUST03588,4,8
CUST03588,5,16
CUST03588,6,10
CUST03588,7,11
CUST03588,8,16
CUST03588,9,5
CUST03588,10,10
CUST03588,11,11
CUST03588,12,11
CUST03589,1,6
CUST03589,2,7
CUST03589,3,8
CUST03589,4,7
CUST03589,5,10
CUST03589,6,9
CUST03589,7,6
CUST03589,8,9
CUST03589,9,3
CUST03589,10,6
CUST03589,11,2
CUST03589,12,8
CUST03590,1,19
CUST03590,2,11
CUST03590,3,18
CUST03590,4,11
CUST03590,5,12
CUST03590,6,19
CUST03590,7,16
CUST03590,8,8
CUST03590,9,13
CUST03590,10,19
CUST03590,11,11
CUST03590,12,8
CUST03591,1,8
CUST03591,2,5
CUST03591,3,9
CUST03591,4,9
CUST03591,5,9
CUST03591,6,5
CUST03591,7,5
CUST03591,8,1
CUST03591,9,11
CUST03591,10,9
CUST03591,11,5
CUST03591,12,6
CUST03592,1,5
CUST03592,2,8
CUST03592,3,12
CUST03592,4,11
CUST03592,5,7
CUST03592,6,9
CUST03592,7,10
CUST03592,8,5
CUST03592,9,3
CUST03592,10,4
CUST03592,11,13
CUST03592,12,13
CUST03593,1,3
CUST03593,2,9
CUST03593,3,14
CUST03593,4,11
CUST03593,5,7
CUST03593,6,8
CUST03593,7,10
CUST03593,8,10
CUST03593,9,3
CUST03593,10,10
CUST03593,11,12
CUST03593,12,7
CUST03594,1,16
CUST03594,2,11
CUST03594,3,29
CUST03594,4,18
CUST03594,5,15
CUST03594,6,17
CUST03594,7,20
CUST03594,8,14
CUST03594,9,20
CUST03594,10,15
CUST03594,11,16
CUST03594,12,19
CUST03595,1,10
CUST03595,2,11
CUST03595,3,15
CUST03595,4,8
CUST03595,5,8
CUST03595,6,11
CUST03595,7,8
CUST03595,8,8
CUST03595,9,11
CUST03595,10,21
CUST03595,11,7
CUST03595,12,9
CUST03596,1,8
CUST03596,2,3
CUST03596,3,7
CUST03596,4,5
CUST03596,5,6
CUST03596,6,9
CUST03596,7,3
CUST03596,8,8
CUST03596,9,8
CUST03596,10,13
CUST03596,11,2
CUST03596,12,7
CUST03597,1,9
CUST03597,2,7
CUST03597,3,6
CUST03597,4,7
CUST03597,5,16
CUST03597,6,4
CUST03597,7,6
CUST03597,8,5
CUST03597,9,9
CUST03597,10,11
CUST03597,11,5
CUST03597,12,11
CUST03598,1,4
CUST03598,2,4
CUST03598,3,6
CUST03598,4,5
CUST03598,5,14
CUST03598,6,9
CUST03598,7,4
CUST03598,8,0
CUST03598,9,7
CUST03598,10,1
CUST03598,11,1
CUST03598,12,3
CUST03599,1,5
CUST03599,2,9
CUST03599,3,13
CUST03599,4,7
CUST03599,5,7
CUST03599,6,6
CUST03599,7,7
CUST03599,8,2
CUST03599,9,10
CUST03599,10,12
CUST03599,11,11
CUST03599,12,13
CUST03600,1,2
CUST03600,2,6
CUST03600,3,6
CUST03600,4,6
CUST03600,5,12
CUST03600,6,4
CUST03600,7,6
CUST03600,8,8
CUST03600,9,4
CUST03600,10,10
CUST03600,11,8
CUST03600,12,10
CUST03601,1,1
CUST03601,2,9
CUST03601,3,5
CUST03601,4,13
CUST03601,5,7
CUST03601,6,7
CUST03601,7,12
CUST03601,8,15
CUST03601,9,13
CUST03601,10,10
CUST03601,11,17
CUST03601,12,19
CUST03602,1,7
CUST03602,2,4
CUST03602,3,7
CUST03602,4,7
CUST03602,5,8
CUST03602,6,4
CUST03602,7,15
CUST03602,8,4
CUST03602,9,10
CUST03602,10,5
CUST03602,11,4
CUST03602,12,8
CUST03603,1,15
CUST03603,2,14
CUST03603,3,13
CUST03603,4,14
CUST03603,5,16
CUST03603,6,14
CUST03603,7,11
CUST03603,8,13
CUST03603,9,13
CUST03603,10,7
CUST03603,11,17
CUST03603,12,18
CUST03604,1,9
CUST03604,2,7
CUST03604,3,4
CUST03604,4,4
CUST03604,5,12
CUST03604,6,5
CUST03604,7,9
CUST03604,8,4
CUST03604,9,10
CUST03604,10,3
CUST03604,11,8
CUST03604,12,14
CUST03605,1,12
CUST03605,2,20
CUST03605,3,19
CUST03605,4,15
CUST03605,5,16
CUST03605,6,14
CUST03605,7,17
CUST03605,8,5
CUST03605,9,12
CUST03605,10,12
CUST03605,11,21
CUST03605,12,14
CUST03606,1,2
CUST03606,2,6
CUST03606,3,17
CUST03606,4,16
CUST03606,5,15
CUST03606,6,11
CUST03606,7,4
CUST03606,8,2
CUST03606,9,9
CUST03606,10,6
CUST03606,11,4
CUST03606,12,5
CUST03607,1,6
CUST03607,2,5
CUST03607,3,11
CUST03607,4,15
CUST03607,5,6
CUST03607,6,18
CUST03607,7,12
CUST03607,8,5
CUST03607,9,2
CUST03607,10,3
CUST03607,11,12
CUST03607,12,5
CUST03608,1,1
CUST03608,2,4
CUST03608,3,4
CUST03608,4,1
CUST03608,5,7
CUST03608,6,0
CUST03608,7,4
CUST03608,8,3
CUST03608,9,1
CUST03608,10,3
CUST03608,11,6
CUST03608,12,3
CUST03609,1,15
CUST03609,2,6
CUST03609,3,11
CUST03609,4,10
CUST03609,5,11
CUST03609,6,6
CUST03609,7,6
CUST03609,8,9
CUST03609,9,14
CUST03609,10,7
CUST03609,11,13
CUST03609,12,21
CUST03610,1,12
CUST03610,2,7
CUST03610,3,9
CUST03610,4,13
CUST03610,5,14
CUST03610,6,4
CUST03610,7,4
CUST03610,8,9
CUST03610,9,13
CUST03610,10,9
CUST03610,11,13
CUST03610,12,7
CUST03611,1,7
CUST03611,2,9
CUST03611,3,3
CUST03611,4,13
CUST03611,5,10
CUST03611,6,16
CUST03611,7,25
CUST03611,8,6
CUST03611,9,13
CUST03611,10,6
CUST03611,11,23
CUST03611,12,22
CUST03612,1,4
CUST03612,2,3
CUST03612,3,11
CUST03612,4,5
CUST03612,5,13
CUST03612,6,11
CUST03612,7,12
CUST03612,8,3
CUST03612,9,3
CUST03612,10,7
CUST03612,11,2
CUST03612,12,8
CUST03613,1,7
CUST03613,2,5
CUST03613,3,6
CUST03613,4,7
CUST03613,5,2
CUST03613,6,8
CUST03613,7,6
CUST03613,8,17
CUST03613,9,8
CUST03613,10,8
CUST03613,11,18
CUST03613,12,5
CUST03614,1,4
CUST03614,2,7
CUST03614,3,4
CUST03614,4,8
CUST03614,5,15
CUST03614,6,9
CUST03614,7,7
CUST03614,8,4
CUST03614,9,8
CUST03614,10,16
CUST03614,11,7
CUST03614,12,5
CUST03615,1,14
CUST03615,2,10
CUST03615,3,6
CUST03615,4,17
CUST03615,5,8
CUST03615,6,15
CUST03615,7,11
CUST03615,8,10
CUST03615,9,13
CUST03615,10,24
CUST03615,11,8
CUST03615,12,24
CUST03616,1,8
CUST03616,2,8
CUST03616,3,4
CUST03616,4,7
CUST03616,5,9
CUST03616,6,7
CUST03616,7,11
CUST03616,8,2
CUST03616,9,8
CUST03616,10,9
CUST03616,11,9
CUST03616,12,8
CUST03617,1,3
CUST03617,2,7
CUST03617,3,5
CUST03617,4,6
CUST03617,5,6
CUST03617,6,12
CUST03617,7,7
CUST03617,8,7
CUST03617,9,11
CUST03617,10,15
CUST03617,11,8
CUST03617,12,8
CUST03618,1,5
CUST03618,2,7
CUST03618,3,4
CUST03618,4,6
CUST03618,5,11
CUST03618,6,9
CUST03618,7,7
CUST03618,8,8
CUST03618,9,1
CUST03618,10,7
CUST03618,11,3
CUST03618,12,3
CUST03619,1,7
CUST03619,2,5
CUST03619,3,10
CUST03619,4,7
CUST03619,5,11
CUST03619,6,4
CUST03619,7,2
CUST03619,8,6
CUST03619,9,6
CUST03619,10,7
CUST03619,11,9
CUST03619,12,4
CUST03620,1,30
CUST03620,2,3
CUST03620,3,14
CUST03620,4,27
CUST03620,5,12
CUST03620,6,16
CUST03620,7,8
CUST03620,8,17
CUST03620,9,19
CUST03620,10,11
CUST03620,11,13
CUST03620,12,19
CUST03621,1,20
CUST03621,2,13
CUST03621,3,21
CUST03621,4,8
CUST03621,5,17
CUST03621,6,15
CUST03621,7,2
CUST03621,8,8
CUST03621,9,24
CUST03621,10,18
CUST03621,11,7
CUST03621,12,15
CUST03622,1,5
CUST03622,2,30
CUST03622,3,19
CUST03622,4,20
CUST03622,5,13
CUST03622,6,15
CUST03622,7,11
CUST03622,8,13
CUST03622,9,11
CUST03622,10,22
CUST03622,11,11
CUST03622,12,10
CUST03623,1,13
CUST03623,2,3
CUST03623,3,14
CUST03623,4,10
CUST03623,5,3
CUST03623,6,12
CUST03623,7,5
CUST03623,8,9
CUST03623,9,9
CUST03623,10,12
CUST03623,11,13
CUST03623,12,23
CUST03624,1,14
CUST03624,2,12
CUST03624,3,12
CUST03624,4,18
CUST03624,5,13
CUST03624,6,9
CUST03624,7,13
CUST03624,8,9
CUST03624,9,7
CUST03624,10,12
CUST03624,11,11
CUST03624,12,13
CUST03625,1,20
CUST03625,2,30
CUST03625,3,35
CUST03625,4,25
CUST03625,5,9
CUST03625,6,37
CUST03625,7,29
CUST03625,8,22
CUST03625,9,17
CUST03625,10,19
CUST03625,11,26
CUST03625,12,32
CUST03626,1,8
CUST03626,2,14
CUST03626,3,4
CUST03626,4,10
CUST03626,5,8
CUST03626,6,8
CUST03626,7,10
CUST03626,8,7
CUST03626,9,14
CUST03626,10,11
CUST03626,11,10
CUST03626,12,8
CUST03627,1,2
CUST03627,2,1
CUST03627,3,4
CUST03627,4,3
CUST03627,5,2
CUST03627,6,3
CUST03627,7,2
CUST03627,8,8
CUST03627,9,6
CUST03627,10,5
CUST03627,11,6
CUST03627,12,6
CUST03628,1,1
CUST03628,2,0
CUST03628,3,8
CUST03628,4,4
CUST03628,5,3
CUST03628,6,5
CUST03628,7,3
CUST03628,8,4
CUST03628,9,5
CUST03628,10,4
CUST03628,11,1
CUST03628,12,7
CUST03629,1,5
CUST03629,2,6
CUST03629,3,5
CUST03629,4,13
CUST03629,5,9
CUST03629,6,2
CUST03629,7,8
CUST03629,8,4
CUST03629,9,9
CUST03629,10,4
CUST03629,11,10
CUST03629,12,11
CUST03630,1,12
CUST03630,2,10
CUST03630,3,6
CUST03630,4,11
CUST03630,5,14
CUST03630,6,13
CUST03630,7,5
CUST03630,8,5
CUST03630,9,12
CUST03630,10,13
CUST03630,11,16
CUST03630,12,11
CUST03631,1,19
CUST03631,2,17
CUST03631,3,14
CUST03631,4,9
CUST03631,5,14
CUST03631,6,7
CUST03631,7,14
CUST03631,8,21
CUST03631,9,22
CUST03631,10,12
CUST03631,11,15
CUST03631,12,7
CUST03632,1,13
CUST03632,2,13
CUST03632,3,19
CUST03632,4,5
CUST03632,5,10
CUST03632,6,15
CUST03632,7,10
CUST03632,8,14
CUST03632,9,12
CUST03632,10,9
CUST03632,11,21
CUST03632,12,19
CUST03633,1,5
CUST03633,2,13
CUST03633,3,13
CUST03633,4,12
CUST03633,5,10
CUST03633,6,6
CUST03633,7,4
CUST03633,8,14
CUST03633,9,13
CUST03633,10,4
CUST03633,11,6
CUST03633,12,12
CUST03634,1,6
CUST03634,2,16
CUST03634,3,14
CUST03634,4,13
CUST03634,5,4
CUST03634,6,7
CUST03634,7,10
CUST03634,8,15
CUST03634,9,8
CUST03634,10,12
CUST03634,11,4
CUST03634,12,8
CUST03635,1,9
CUST03635,2,15
CUST03635,3,23
CUST03635,4,38
CUST03635,5,6
CUST03635,6,20
CUST03635,7,19
CUST03635,8,20
CUST03635,9,15
CUST03635,10,8
CUST03635,11,23
CUST03635,12,14
CUST03636,1,56
CUST03636,2,34
CUST03636,3,41
CUST03636,4,20
CUST03636,5,21
CUST03636,6,57
CUST03636,7,32
CUST03636,8,38
CUST03636,9,35
CUST03636,10,47
CUST03636,11,44
CUST03636,12,41
CUST03637,1,12
CUST03637,2,3
CUST03637,3,5
CUST03637,4,3
CUST03637,5,3
CUST03637,6,7
CUST03637,7,2
CUST03637,8,4
CUST03637,9,9
CUST03637,10,12
CUST03637,11,2
CUST03637,12,7
CUST03638,1,14
CUST03638,2,20
CUST03638,3,4
CUST03638,4,11
CUST03638,5,6
CUST03638,6,4
CUST03638,7,10
CUST03638,8,11
CUST03638,9,16
CUST03638,10,5
CUST03638,11,12
CUST03638,12,6
CUST03639,1,24
CUST03639,2,40
CUST03639,3,29
CUST03639,4,55
CUST03639,5,11
CUST03639,6,25
CUST03639,7,44
CUST03639,8,33
CUST03639,9,44
CUST03639,10,37
CUST03639,11,40
CUST03639,12,21
CUST03640,1,3
CUST03640,2,19
CUST03640,3,6
CUST03640,4,15
CUST03640,5,18
CUST03640,6,10
CUST03640,7,11
CUST03640,8,11
CUST03640,9,9
CUST03640,10,10
CUST03640,11,16
CUST03640,12,14
CUST03641,1,3
CUST03641,2,9
CUST03641,3,5
CUST03641,4,7
CUST03641,5,16
CUST03641,6,3
CUST03641,7,15
CUST03641,8,13
CUST03641,9,16
CUST03641,10,12
CUST03641,11,11
CUST03641,12,14
CUST03642,1,21
CUST03642,2,21
CUST03642,3,20
CUST03642,4,14
CUST03642,5,22
CUST03642,6,6
CUST03642,7,14
CUST03642,8,25
CUST03642,9,18
CUST03642,10,6
CUST03642,11,11
CUST03642,12,19
CUST03643,1,13
CUST03643,2,6
CUST03643,3,13
CUST03643,4,8
CUST03643,5,11
CUST03643,6,4
CUST03643,7,2
CUST03643,8,7
CUST03643,9,5
CUST03643,10,7
CUST03643,11,7
CUST03643,12,18
CUST03644,1,16
CUST03644,2,13
CUST03644,3,11
CUST03644,4,5
CUST03644,5,13
CUST03644,6,5
CUST03644,7,10
CUST03644,8,7
CUST03644,9,18
CUST03644,10,16
CUST03644,11,9
CUST03644,12,7
CUST03645,1,23
CUST03645,2,23
CUST03645,3,41
CUST03645,4,16
CUST03645,5,12
CUST03645,6,30
CUST03645,7,20
CUST03645,8,15
CUST03645,9,13
CUST03645,10,11
CUST03645,11,29
CUST03645,12,23
CUST03646,1,31
CUST03646,2,32
CUST03646,3,37
CUST03646,4,22
CUST03646,5,53
CUST03646,6,17
CUST03646,7,50
CUST03646,8,26
CUST03646,9,59
CUST03646,10,58
CUST03646,11,61
CUST03646,12,60
CUST03647,1,5
CUST03647,2,5
CUST03647,3,3
CUST03647,4,5
CUST03647,5,9
CUST03647,6,9
CUST03647,7,2
CUST03647,8,3
CUST03647,9,3
CUST03647,10,3
CUST03647,11,4
CUST03647,12,6
CUST03648,1,6
CUST03648,2,6
CUST03648,3,18
CUST03648,4,4
CUST03648,5,12
CUST03648,6,8
CUST03648,7,4
CUST03648,8,10
CUST03648,9,9
CUST03648,10,10
CUST03648,11,6
CUST03648,12,5
CUST03649,1,26
CUST03649,2,47
CUST03649,3,35
CUST03649,4,20
CUST03649,5,37
CUST03649,6,41
CUST03649,7,19
CUST03649,8,43
CUST03649,9,38
CUST03649,10,31
CUST03649,11,16
CUST03649,12,30
CUST03650,1,5
CUST03650,2,16
CUST03650,3,16
CUST03650,4,10
CUST03650,5,17
CUST03650,6,5
CUST03650,7,8
CUST03650,8,7
CUST03650,9,19
CUST03650,10,4
CUST03650,11,14
CUST03650,12,11
CUST03651,1,11
CUST03651,2,10
CUST03651,3,10
CUST03651,4,18
CUST03651,5,4
CUST03651,6,5
CUST03651,7,16
CUST03651,8,7
CUST03651,9,15
CUST03651,10,8
CUST03651,11,7
CUST03651,12,13
CUST03652,1,53
CUST03652,2,70
CUST03652,3,22
CUST03652,4,20
CUST03652,5,19
CUST03652,6,19
CUST03652,7,25
CUST03652,8,36
CUST03652,9,36
CUST03652,10,22
CUST03652,11,33
CUST03652,12,33
CUST03653,1,5
CUST03653,2,1
CUST03653,3,3
CUST03653,4,4
CUST03653,5,6
CUST03653,6,3
CUST03653,7,4
CUST03653,8,4
CUST03653,9,2
CUST03653,10,4
CUST03653,11,3
CUST03653,12,5
CUST03654,1,8
CUST03654,2,11
CUST03654,3,26
CUST03654,4,23
CUST03654,5,12
CUST03654,6,5
CUST03654,7,7
CUST03654,8,12
CUST03654,9,3
CUST03654,10,9
CUST03654,11,5
CUST03654,12,11
CUST03655,1,11
CUST03655,2,6
CUST03655,3,8
CUST03655,4,6
CUST03655,5,10
CUST03655,6,5
CUST03655,7,11
CUST03655,8,8
CUST03655,9,11
CUST03655,10,15
CUST03655,11,15
CUST03655,12,20
CUST03656,1,10
CUST03656,2,8
CUST03656,3,9
CUST03656,4,28
CUST03656,5,4
CUST03656,6,18
CUST03656,7,10
CUST03656,8,8
CUST03656,9,24
CUST03656,10,8
CUST03656,11,13
CUST03656,12,14
CUST03657,1,11
CUST03657,2,9
CUST03657,3,6
CUST03657,4,8
CUST03657,5,6
CUST03657,6,5
CUST03657,7,6
CUST03657,8,10
CUST03657,9,17
CUST03657,10,5
CUST03657,11,3
CUST03657,12,17
CUST03658,1,12
CUST03658,2,12
CUST03658,3,13
CUST03658,4,5
CUST03658,5,4
CUST03658,6,9
CUST03658,7,7
CUST03658,8,6
CUST03658,9,17
CUST03658,10,2
CUST03658,11,26
CUST03658,12,15
CUST03659,1,15
CUST03659,2,18
CUST03659,3,9
CUST03659,4,6
CUST03659,5,13
CUST03659,6,17
CUST03659,7,12
CUST03659,8,5
CUST03659,9,10
CUST03659,10,5
CUST03659,11,11
CUST03659,12,15
CUST03660,1,6
CUST03660,2,5
CUST03660,3,3
CUST03660,4,5
CUST03660,5,6
CUST03660,6,5
CUST03660,7,5
CUST03660,8,4
CUST03660,9,1
CUST03660,10,10
CUST03660,11,6
CUST03660,12,2
CUST03661,1,1
CUST03661,2,3
CUST03661,3,4
CUST03661,4,8
CUST03661,5,7
CUST03661,6,7
CUST03661,7,8
CUST03661,8,7
CUST03661,9,8
CUST03661,10,2
CUST03661,11,6
CUST03661,12,10
CUST03662,1,33
CUST03662,2,22
CUST03662,3,65
CUST03662,4,52
CUST03662,5,31
CUST03662,6,37
CUST03662,7,34
CUST03662,8,29
CUST03662,9,26
CUST03662,10,25
CUST03662,11,41
CUST03662,12,17
CUST03663,1,25
CUST03663,2,11
CUST03663,3,11
CUST03663,4,25
CUST03663,5,11
CUST03663,6,13
CUST03663,7,10
CUST03663,8,21
CUST03663,9,18
CUST03663,10,13
CUST03663,11,17
CUST03663,12,9
CUST03664,1,7
CUST03664,2,3
CUST03664,3,8
CUST03664,4,4
CUST03664,5,7
CUST03664,6,2
CUST03664,7,1
CUST03664,8,5
CUST03664,9,2
CUST03664,10,3
CUST03664,11,20
CUST03664,12,2
CUST03665,1,7
CUST03665,2,8
CUST03665,3,12
CUST03665,4,12
CUST03665,5,14
CUST03665,6,11
CUST03665,7,11
CUST03665,8,10
CUST03665,9,5
CUST03665,10,9
CUST03665,11,13
CUST03665,12,17
CUST03666,1,13
CUST03666,2,4
CUST03666,3,5
CUST03666,4,3
CUST03666,5,9
CUST03666,6,8
CUST03666,7,2
CUST03666,8,9
CUST03666,9,4
CUST03666,10,2
CUST03666,11,5
CUST03666,12,9
CUST03667,1,28
CUST03667,2,15
CUST03667,3,11
CUST03667,4,15
CUST03667,5,11
CUST03667,6,12
CUST03667,7,7
CUST03667,8,5
CUST03667,9,6
CUST03667,10,8
CUST03667,11,13
CUST03667,12,22
CUST03668,1,6
CUST03668,2,6
CUST03668,3,7
CUST03668,4,11
CUST03668,5,8
CUST03668,6,2
CUST03668,7,21
CUST03668,8,14
CUST03668,9,8
CUST03668,10,10
CUST03668,11,6
CUST03668,12,9
CUST03669,1,12
CUST03669,2,7
CUST03669,3,22
CUST03669,4,13
CUST03669,5,17
CUST03669,6,11
CUST03669,7,8
CUST03669,8,6
CUST03669,9,15
CUST03669,10,9
CUST03669,11,9
CUST03669,12,7
CUST03670,1,1
CUST03670,2,6
CUST03670,3,5
CUST03670,4,2
CUST03670,5,2
CUST03670,6,5
CUST03670,7,0
CUST03670,8,0
CUST03670,9,2
CUST03670,10,2
CUST03670,11,5
CUST03670,12,9
CUST03671,1,12
CUST03671,2,6
CUST03671,3,5
CUST03671,4,4
CUST03671,5,6
CUST03671,6,18
CUST03671,7,3
CUST03671,8,10
CUST03671,9,12
CUST03671,10,8
CUST03671,11,14
CUST03671,12,4
CUST03672,1,12
CUST03672,2,13
CUST03672,3,12
CUST03672,4,6
CUST03672,5,14
CUST03672,6,13
CUST03672,7,22
CUST03672,8,12
CUST03672,9,10
CUST03672,10,15
CUST03672,11,11
CUST03672,12,31
CUST03673,1,9
CUST03673,2,15
CUST03673,3,4
CUST03673,4,8
CUST03673,5,6
CUST03673,6,9
CUST03673,7,12
CUST03673,8,5
CUST03673,9,10
CUST03673,10,9
CUST03673,11,7
CUST03673,12,3
CUST03674,1,13
CUST03674,2,9
CUST03674,3,11
CUST03674,4,13
CUST03674,5,8
CUST03674,6,12
CUST03674,7,15
CUST03674,8,12
CUST03674,9,7
CUST03674,10,18
CUST03674,11,15
CUST03674,12,12
CUST03675,1,5
CUST03675,2,4
CUST03675,3,2
CUST03675,4,1
CUST03675,5,4
CUST03675,6,0
CUST03675,7,1
CUST03675,8,4
CUST03675,9,4
CUST03675,10,6
CUST03675,11,3
CUST03675,12,9
CUST03676,1,18
CUST03676,2,4
CUST03676,3,13
CUST03676,4,3
CUST03676,5,20
CUST03676,6,7
CUST03676,7,12
CUST03676,8,5
CUST03676,9,10
CUST03676,10,9
CUST03676,11,5
CUST03676,12,12
CUST03677,1,11
CUST03677,2,27
CUST03677,3,7
CUST03677,4,16
CUST03677,5,8
CUST03677,6,10
CUST03677,7,12
CUST03677,8,19
CUST03677,9,15
CUST03677,10,8
CUST03677,11,21
CUST03677,12,10
CUST03678,1,5
CUST03678,2,10
CUST03678,3,8
CUST03678,4,4
CUST03678,5,5
CUST03678,6,7
CUST03678,7,3
CUST03678,8,6
CUST03678,9,6
CUST03678,10,1
CUST03678,11,4
CUST03678,12,13
CUST03679,1,8
CUST03679,2,6
CUST03679,3,9
CUST03679,4,5
CUST03679,5,5
CUST03679,6,2
CUST03679,7,7
CUST03679,8,5
CUST03679,9,5
CUST03679,10,7
CUST03679,11,4
CUST03679,12,12
CUST03680,1,8
CUST03680,2,2
CUST03680,3,21
CUST03680,4,8
CUST03680,5,13
CUST03680,6,6
CUST03680,7,8
CUST03680,8,19
CUST03680,9,8
CUST03680,10,9
CUST03680,11,13
CUST03680,12,16
CUST03681,1,5
CUST03681,2,6
CUST03681,3,3
CUST03681,4,3
CUST03681,5,7
CUST03681,6,4
CUST03681,7,8
CUST03681,8,3
CUST03681,9,6
CUST03681,10,3
CUST03681,11,10
CUST03681,12,19
CUST03682,1,12
CUST03682,2,7
CUST03682,3,15
CUST03682,4,4
CUST03682,5,8
CUST03682,6,9
CUST03682,7,20
CUST03682,8,7
CUST03682,9,9
CUST03682,10,10
CUST03682,11,1
CUST03682,12,14
CUST03683,1,7
CUST03683,2,17
CUST03683,3,13
CUST03683,4,19
CUST03683,5,16
CUST03683,6,14
CUST03683,7,11
CUST03683,8,9
CUST03683,9,13
CUST03683,10,16
CUST03683,11,23
CUST03683,12,15
CUST03684,1,27
CUST03684,2,32
CUST03684,3,15
CUST03684,4,17
CUST03684,5,6
CUST03684,6,10
CUST03684,7,4
CUST03684,8,14
CUST03684,9,10
CUST03684,10,12
CUST03684,11,18
CUST03684,12,23
CUST03685,1,16
CUST03685,2,6
CUST03685,3,31
CUST03685,4,18
CUST03685,5,6
CUST03685,6,20
CUST03685,7,11
CUST03685,8,12
CUST03685,9,10
CUST03685,10,24
CUST03685,11,4
CUST03685,12,18
CUST03686,1,2
CUST03686,2,6
CUST03686,3,5
CUST03686,4,5
CUST03686,5,9
CUST03686,6,7
CUST03686,7,6
CUST03686,8,10
CUST03686,9,6
CUST03686,10,7
CUST03686,11,6
CUST03686,12,6
CUST03687,1,9
CUST03687,2,9
CUST03687,3,11
CUST03687,4,4
CUST03687,5,3
CUST03687,6,20
CUST03687,7,18
CUST03687,8,12
CUST03687,9,11
CUST03687,10,7
CUST03687,11,9
CUST03687,12,19
CUST03688,1,12
CUST03688,2,6
CUST03688,3,9
CUST03688,4,3
CUST03688,5,3
CUST03688,6,5
CUST03688,7,7
CUST03688,8,4
CUST03688,9,8
CUST03688,10,17
CUST03688,11,4
CUST03688,12,10
CUST03689,1,20
CUST03689,2,22
CUST03689,3,51
CUST03689,4,40
CUST03689,5,21
CUST03689,6,25
CUST03689,7,30
CUST03689,8,18
CUST03689,9,25
CUST03689,10,16
CUST03689,11,31
CUST03689,12,31
CUST03690,1,13
CUST03690,2,10
CUST03690,3,14
CUST03690,4,14
CUST03690,5,12
CUST03690,6,3
CUST03690,7,5
CUST03690,8,5
CUST03690,9,9
CUST03690,10,11
CUST03690,11,5
CUST03690,12,7
CUST03691,1,10
CUST03691,2,6
CUST03691,3,7
CUST03691,4,4
CUST03691,5,4
CUST03691,6,5
CUST03691,7,9
CUST03691,8,6
CUST03691,9,7
CUST03691,10,12
CUST03691,11,11
CUST03691,12,5
CUST03692,1,15
CUST03692,2,13
CUST03692,3,10
CUST03692,4,3
CUST03692,5,9
CUST03692,6,11
CUST03692,7,7
CUST03692,8,2
CUST03692,9,16
CUST03692,10,5
CUST03692,11,10
CUST03692,12,12
CUST03693,1,11
CUST03693,2,3
CUST03693,3,5
CUST03693,4,5
CUST03693,5,13
CUST03693,6,6
CUST03693,7,3
CUST03693,8,7
CUST03693,9,6
CUST03693,10,8
CUST03693,11,11
CUST03693,12,3
CUST03694,1,6
CUST03694,2,4
CUST03694,3,3
CUST03694,4,14
CUST03694,5,7
CUST03694,6,6
CUST03694,7,12
CUST03694,8,8
CUST03694,9,7
CUST03694,10,2
CUST03694,11,9
CUST03694,12,8
CUST03695,1,4
CUST03695,2,9
CUST03695,3,10
CUST03695,4,4
