customer_id,customer_segment_x,total_sessions,peak_sessions,peak_share,total_energy_kwh,avg_energy_kwh,flexibility_score,eligible_for_intervention,intervention_score,priority_band,city,experiment_group,incentive_rate,intervention,base_response_probability,response_probability,responded,shifted_peak_sessions,post_peak_sessions,demand_shift_rate
CUST07408,Routine_Commuter,120,38,0.3166666666666666,3514.62,29.2885,65.7,True,50.91166666666666,Medium,Bengaluru,Treatment,0.15,Off-Peak Incentive,0.35,0.38139999999999996,True,22,16,0.5789473684210527
CUST05474,Convenience_First,116,43,0.3706896551724138,3131.78,26.998103448275863,61.8,True,50.90758620689655,Medium,Chennai,Treatment,0.15,Off-Peak Incentive,0.2,0.22360000000000002,False,0,43,0.0
CUST04612,Routine_Commuter,117,38,0.3247863247863248,2739.51,23.41461538461538,66.0,True,50.903952991453,Medium,Jaipur,Treatment,0.15,Off-Peak Incentive,0.35,0.382,False,0,38,0.0
CUST05756,Routine_Commuter,114,42,0.3684210526315789,2346.28,20.58140350877193,62.8,True,50.903092105263156,Medium,Pune,Treatment,0.15,Off-Peak Incentive,0.35,0.3756,False,0,42,0.0
CUST00431,Convenience_First,112,43,0.3839285714285714,3009.25,26.868303571428573,62.2,True,50.89964285714286,Medium,Chandigarh,Treatment,0.15,Off-Peak Incentive,0.2,0.22440000000000002,False,0,43,0.0
CUST03858,Routine_Commuter,115,36,0.3130434782608696,3197.28,27.802434782608696,67.9,True,50.88923913043479,Medium,Delhi NCR,Treatment,0.15,Off-Peak Incentive,0.35,0.3858,False,0,36,0.0
CUST05085,Routine_Commuter,124,38,0.3064516129032258,2961.51,23.88314516129033,64.9,True,50.88556451612904,Medium,Bengaluru,Treatment,0.15,Off-Peak Incentive,0.35,0.37979999999999997,True,22,16,0.5789473684210527
CUST00638,Routine_Commuter,117,37,0.3162393162393162,3969.65,33.92863247863248,66.8,True,50.88207264957265,Medium,Kochi,Treatment,0.15,Off-Peak Incentive,0.35,0.3836,True,22,15,0.5945945945945946
CUST05523,Routine_Commuter,115,40,0.3478260869565217,2450.92,21.312347826086956,64.4,True,50.88054347826088,Medium,Lucknow,Treatment,0.15,Off-Peak Incentive,0.35,0.37879999999999997,False,0,40,0.0
CUST01172,Convenience_First,115,37,0.3217391304347826,3851.05,33.48739130434783,67.0,True,50.877065217391305,Medium,Bengaluru,Treatment,0.15,Off-Peak Incentive,0.2,0.234,False,0,37,0.0
CUST02759,Convenience_First,112,39,0.3482142857142857,2261.61,20.192946428571428,65.7,True,50.87107142857143,Medium,Chennai,Control,0.0,No Incentive,0.2,0.23140000000000002,False,0,39,0.0
CUST00231,Price_Sensitive,116,38,0.3275862068965517,1548.95,13.35301724137931,66.0,True,50.86344827586207,Medium,Delhi NCR,Control,0.0,No Incentive,0.3,0.33199999999999996,False,0,38,0.0
CUST03862,Routine_Commuter,119,39,0.3277310924369748,3125.68,26.266218487394955,64.8,True,50.86049369747899,Medium,Delhi NCR,Control,0.0,No Incentive,0.35,0.3796,False,0,39,0.0
CUST06790,Price_Sensitive,106,42,0.3962264150943396,2726.04,25.71735849056604,63.6,True,50.85655660377359,Medium,Hyderabad,Control,0.0,No Incentive,0.3,0.3272,False,0,42,0.0
CUST03906,Routine_Commuter,111,42,0.3783783783783784,1511.4,13.616216216216218,63.1,True,50.85263513513514,Medium,Pune,Control,0.0,No Incentive,0.35,0.3762,False,0,42,0.0
CUST01558,Convenience_First,119,36,0.3025210084033613,2476.11,20.80764705882353,67.3,True,50.85209033613445,Medium,Ahmedabad,Treatment,0.15,Off-Peak Incentive,0.2,0.2346,False,0,36,0.0
CUST01884,Routine_Commuter,117,41,0.3504273504273504,3392.76,28.99794871794872,63.3,True,50.84959401709402,Medium,Mumbai,Control,0.0,No Incentive,0.35,0.3766,False,0,41,0.0
CUST00232,Price_Sensitive,117,37,0.3162393162393162,2322.23,19.848119658119657,66.7,True,50.84207264957266,Medium,Chennai,Control,0.0,No Incentive,0.3,0.3334,False,0,37,0.0
CUST01721,Routine_Commuter,118,36,0.3050847457627119,2105.62,17.84423728813559,67.4,True,50.84088983050848,Medium,Delhi NCR,Control,0.0,No Incentive,0.35,0.3848,False,0,36,0.0
CUST07052,Routine_Commuter,116,37,0.3189655172413793,2805.36,24.184137931034485,66.8,True,50.83862068965517,Medium,Delhi NCR,Control,0.0,No Incentive,0.35,0.3836,False,0,37,0.0
CUST00424,Price_Sensitive,113,37,0.3274336283185841,2882.04,25.504778761061942,67.2,True,50.838595132743365,Medium,Hyderabad,Treatment,0.15,Off-Peak Incentive,0.3,0.3344,True,22,15,0.5945945945945946
CUST03234,Price_Sensitive,114,37,0.3245614035087719,2837.65,24.891666666666666,67.0,True,50.828706140350874,Medium,Mumbai,Control,0.0,No Incentive,0.3,0.33399999999999996,False,0,37,0.0
CUST00449,Routine_Commuter,119,37,0.3109243697478991,2017.77,16.95605042016807,66.4,True,50.82822478991597,Medium,Kochi,Control,0.0,No Incentive,0.35,0.3828,False,0,37,0.0
CUST06595,Convenience_First,118,41,0.3474576271186441,2606.6,22.089830508474577,63.1,True,50.81580508474577,Medium,Chennai,Treatment,0.15,Off-Peak Incentive,0.2,0.2262,False,0,41,0.0
CUST05423,Routine_Commuter,123,38,0.3089430894308943,2762.39,22.458455284552844,64.9,True,50.815223577235784,Medium,Mumbai,Control,0.0,No Incentive,0.35,0.37979999999999997,False,0,38,0.0
CUST04496,Convenience_First,122,38,0.3114754098360656,3988.5,32.692622950819676,65.1,True,50.81151639344262,Medium,Delhi NCR,Treatment,0.15,Off-Peak Incentive,0.2,0.23020000000000002,False,0,38,0.0
CUST07811,Routine_Commuter,113,35,0.3097345132743362,2175.93,19.25601769911504,68.9,True,50.81063053097345,Medium,Bengaluru,Control,0.0,No Incentive,0.35,0.3878,False,0,35,0.0
CUST00454,Price_Sensitive,118,36,0.3050847457627119,4102.2,34.764406779661016,67.3,True,50.80088983050848,Medium,Delhi NCR,Control,0.0,No Incentive,0.3,0.3346,False,0,36,0.0
CUST00528,Routine_Commuter,118,36,0.3050847457627119,4520.93,38.31296610169492,67.3,True,50.80088983050848,Medium,Kolkata,Treatment,0.15,Off-Peak Incentive,0.35,0.38459999999999994,False,0,36,0.0
CUST04071,Routine_Commuter,112,37,0.3303571428571428,2492.47,22.254196428571426,67.3,True,50.79678571428571,Medium,Bengaluru,Control,0.0,No Incentive,0.35,0.38459999999999994,False,0,37,0.0
CUST00117,Routine_Commuter,120,41,0.3416666666666667,1782.89,14.857416666666667,62.9,True,50.79166666666667,Medium,Delhi NCR,Treatment,0.15,Off-Peak Incentive,0.35,0.37579999999999997,True,23,18,0.5609756097560976
CUST02964,Routine_Commuter,115,38,0.3304347826086956,3429.66,29.82313043478261,65.9,True,50.78489130434782,Medium,Jaipur,Control,0.0,No Incentive,0.35,0.3818,False,0,38,0.0
CUST01412,Price_Sensitive,115,42,0.3652173913043478,2059.12,17.905391304347827,62.4,True,50.77619565217391,Medium,Chennai,Control,0.0,No Incentive,0.3,0.3248,False,0,42,0.0
CUST03070,Routine_Commuter,115,39,0.3391304347826087,3394.08,29.513739130434782,65.0,True,50.77271739130434,Medium,Kochi,Control,0.0,No Incentive,0.35,0.38,False,0,39,0.0
CUST02126,Routine_Commuter,113,42,0.3716814159292035,3004.04,26.58442477876106,62.6,True,50.768506637168144,Medium,Ahmedabad,Control,0.0,No Incentive,0.35,0.3752,False,0,42,0.0
CUST02991,Routine_Commuter,114,40,0.3508771929824561,2532.84,22.217894736842105,64.2,True,50.76133771929825,Medium,Pune,Treatment,0.15,Off-Peak Incentive,0.35,0.37839999999999996,False,0,40,0.0
CUST05236,Routine_Commuter,118,36,0.3050847457627119,1771.23,15.01042372881356,67.2,True,50.76088983050848,Medium,Kolkata,Treatment,0.15,Off-Peak Incentive,0.35,0.38439999999999996,True,21,15,0.5833333333333334
CUST05884,Routine_Commuter,121,38,0.3140495867768595,2115.47,17.483223140495866,65.2,True,50.76073347107438,Medium,Pune,Treatment,0.15,Off-Peak Incentive,0.35,0.38039999999999996,False,0,38,0.0
CUST07979,Routine_Commuter,115,37,0.3217391304347826,2625.93,22.834173913043475,66.7,True,50.7570652173913,Medium,Ahmedabad,Treatment,0.15,Off-Peak Incentive,0.35,0.38339999999999996,True,22,15,0.5945945945945946
CUST00591,Convenience_First,121,37,0.3057851239669421,2774.03,22.925867768595044,66.0,True,50.75015495867768,Medium,Kochi,Treatment,0.15,Off-Peak Incentive,0.2,0.232,True,21,16,0.5675675675675675
CUST06340,Price_Sensitive,112,41,0.3660714285714285,1497.37,13.369375,63.6,True,50.74535714285714,Medium,Kochi,Treatment,0.15,Off-Peak Incentive,0.3,0.3272,True,23,18,0.5609756097560976
CUST02994,Price_Sensitive,112,42,0.375,3562.21,31.80544642857143,62.7,True,50.7425,Medium,Bengaluru,Treatment,0.15,Off-Peak Incentive,0.3,0.3254,False,0,42,0.0
CUST06506,Routine_Commuter,113,40,0.3539823008849557,3292.89,29.140619469026547,64.3,True,50.74054203539822,Medium,Mumbai,Treatment,0.15,Off-Peak Incentive,0.35,0.3786,False,0,40,0.0
CUST01514,Routine_Commuter,120,37,0.3083333333333333,3075.45,25.62875,66.1,True,50.73833333333333,Medium,Mumbai,Control,0.0,No Incentive,0.35,0.3822,False,0,37,0.0
CUST04075,Routine_Commuter,115,36,0.3130434782608696,2531.87,22.016260869565215,67.5,True,50.72923913043478,Medium,Chennai,Treatment,0.15,Off-Peak Incentive,0.35,0.38499999999999995,False,0,36,0.0
CUST04054,Price_Sensitive,115,36,0.3130434782608696,3206.96,27.886608695652175,67.5,True,50.72923913043478,Medium,Hyderabad,Control,0.0,No Incentive,0.3,0.33499999999999996,False,0,36,0.0
CUST05518,Routine_Commuter,116,37,0.3189655172413793,3350.89,28.88698275862069,66.5,True,50.718620689655175,Medium,Pune,Treatment,0.15,Off-Peak Incentive,0.35,0.383,False,0,37,0.0
CUST05630,Price_Sensitive,112,38,0.3392857142857143,3730.76,33.31035714285714,66.2,True,50.713928571428575,Medium,Ahmedabad,Treatment,0.15,Off-Peak Incentive,0.3,0.3324,False,0,38,0.0
CUST05422,Routine_Commuter,113,38,0.336283185840708,3752.93,33.211769911504426,66.0,True,50.71257743362832,Medium,Hyderabad,Control,0.0,No Incentive,0.35,0.382,False,0,38,0.0
CUST00458,Routine_Commuter,113,38,0.336283185840708,3845.37,34.029823008849554,66.0,True,50.71257743362832,Medium,Chennai,Treatment,0.15,Off-Peak Incentive,0.35,0.382,True,22,16,0.5789473684210527
CUST04569,Routine_Commuter,115,41,0.3565217391304348,4114.55,35.778695652173916,63.1,True,50.70836956521739,Medium,Kolkata,Treatment,0.15,Off-Peak Incentive,0.35,0.3762,False,0,41,0.0
CUST00413,Routine_Commuter,117,38,0.3247863247863248,2263.79,19.34863247863248,65.5,True,50.703952991452994,Medium,Pune,Control,0.0,No Incentive,0.35,0.381,False,0,38,0.0
CUST00943,Routine_Commuter,114,38,0.3333333333333333,2984.47,26.17956140350877,65.8,True,50.69958333333334,Medium,Kolkata,Treatment,0.15,Off-Peak Incentive,0.35,0.3816,True,22,16,0.5789473684210527
CUST07857,Routine_Commuter,111,41,0.3693693693693693,3223.38,29.03945945945946,63.6,True,50.69227477477477,Medium,Pune,Treatment,0.15,Off-Peak Incentive,0.35,0.3772,False,0,41,0.0
CUST03309,Price_Sensitive,119,36,0.3025210084033613,2971.63,24.97168067226891,66.9,True,50.692090336134456,Medium,Kochi,Control,0.0,No Incentive,0.3,0.3338,False,0,36,0.0
CUST01947,Price_Sensitive,111,34,0.3063063063063063,1529.21,13.776666666666667,69.9,True,50.689752252252255,Medium,Ahmedabad,Treatment,0.15,Off-Peak Incentive,0.3,0.3398,False,0,34,0.0
CUST04822,Routine_Commuter,108,42,0.3888888888888889,2142.3,19.836111111111112,63.0,True,50.68305555555556,Medium,Ahmedabad,Control,0.0,No Incentive,0.35,0.376,False,0,42,0.0
CUST03738,Routine_Commuter,121,38,0.3140495867768595,2263.84,18.709421487603308,65.0,True,50.68073347107438,Medium,Mumbai,Treatment,0.15,Off-Peak Incentive,0.35,0.38,False,0,38,0.0
CUST04052,Price_Sensitive,115,38,0.3304347826086956,2366.31,20.576608695652173,65.6,True,50.66489130434782,Medium,Lucknow,Control,0.0,No Incentive,0.3,0.3312,False,0,38,0.0
CUST04855,Price_Sensitive,115,35,0.3043478260869565,3429.01,29.817478260869567,68.2,True,50.66141304347826,Medium,Chennai,Control,0.0,No Incentive,0.3,0.3364,False,0,35,0.0
CUST05747,Routine_Commuter,117,36,0.3076923076923077,1726.96,14.76034188034188,67.1,True,50.66019230769231,Medium,Delhi NCR,Control,0.0,No Incentive,0.35,0.3842,False,0,36,0.0
CUST01333,Price_Sensitive,120,37,0.3083333333333333,3271.55,27.26291666666667,65.9,True,50.65833333333333,Medium,Mumbai,Control,0.0,No Incentive,0.3,0.3318,False,0,37,0.0
CUST01443,Convenience_First,110,41,0.3727272727272727,2437.58,22.15981818181818,63.6,True,50.6553409090909,Medium,Hyderabad,Treatment,0.15,Off-Peak Incentive,0.2,0.2272,False,0,41,0.0
CUST03174,Convenience_First,115,39,0.3391304347826087,4138.5,35.98695652173913,64.7,True,50.65271739130435,Medium,Bengaluru,Control,0.0,No Incentive,0.2,0.22940000000000002,False,0,39,0.0
CUST00408,Convenience_First,113,42,0.3716814159292035,2503.76,22.157168141592923,62.3,True,50.64850663716814,Medium,Hyderabad,Treatment,0.15,Off-Peak Incentive,0.2,0.22460000000000002,False,0,42,0.0
CUST04429,Routine_Commuter,118,36,0.3050847457627119,2648.71,22.44669491525424,66.9,True,50.640889830508485,Medium,Mumbai,Control,0.0,No Incentive,0.35,0.3838,False,0,36,0.0
CUST04272,Price_Sensitive,114,36,0.3157894736842105,2289.49,20.08324561403509,67.4,True,50.637828947368426,Medium,Jaipur,Control,0.0,No Incentive,0.3,0.3348,False,0,36,0.0
CUST07903,Convenience_First,105,44,0.419047619047619,3025.87,28.81780952380952,61.3,True,50.634404761904754,Medium,Kolkata,Treatment,0.15,Off-Peak Incentive,0.2,0.22260000000000002,False,0,44,0.0
CUST06676,Convenience_First,113,39,0.3451327433628318,2746.43,24.304690265486723,64.9,True,50.62655973451328,Medium,Ahmedabad,Control,0.0,No Incentive,0.2,0.22980000000000003,False,0,39,0.0
CUST07441,Routine_Commuter,108,44,0.4074074074074074,1856.99,17.194351851851852,61.0,True,50.6237962962963,Medium,Lucknow,Treatment,0.15,Off-Peak Incentive,0.35,0.372,True,24,20,0.5454545454545454
CUST00859,Routine_Commuter,107,40,0.3738317757009345,2965.84,27.718130841121496,64.8,True,50.62202102803738,Medium,Mumbai,Control,0.0,No Incentive,0.35,0.3796,False,0,40,0.0
CUST05626,Price_Sensitive,117,36,0.3076923076923077,2419.53,20.67974358974359,67.0,True,50.620192307692314,Medium,Bengaluru,Control,0.0,No Incentive,0.3,0.33399999999999996,False,0,36,0.0
CUST04876,Routine_Commuter,114,38,0.3333333333333333,3048.73,26.74324561403509,65.6,True,50.61958333333333,Medium,Pune,Treatment,0.15,Off-Peak Incentive,0.35,0.3812,False,0,38,0.0
CUST06202,Price_Sensitive,111,42,0.3783783783783784,2137.96,19.2609009009009,62.5,True,50.612635135135136,Medium,Kochi,Control,0.0,No Incentive,0.3,0.325,False,0,42,0.0
CUST06809,Routine_Commuter,106,39,0.3679245283018867,2291.52,21.618113207547168,65.8,True,50.60448113207547,Medium,Kochi,Control,0.0,No Incentive,0.35,0.3816,False,0,39,0.0
CUST01014,Routine_Commuter,112,36,0.3214285714285714,4129.66,36.87196428571429,67.7,True,50.59964285714286,Medium,Bengaluru,Treatment,0.15,Off-Peak Incentive,0.35,0.38539999999999996,False,0,36,0.0
CUST06354,Routine_Commuter,112,37,0.3303571428571428,2598.75,23.203125,66.8,True,50.59678571428571,Medium,Chandigarh,Control,0.0,No Incentive,0.35,0.3836,False,0,37,0.0
CUST07303,Price_Sensitive,110,35,0.3181818181818182,2916.18,26.510727272727273,68.9,True,50.59352272727273,Medium,Hyderabad,Treatment,0.15,Off-Peak Incentive,0.3,0.3378,False,0,35,0.0
CUST06553,Routine_Commuter,116,40,0.3448275862068966,3025.38,26.08086206896552,63.6,True,50.59310344827587,Medium,Ahmedabad,Control,0.0,No Incentive,0.35,0.3772,False,0,40,0.0
CUST06619,Price_Sensitive,121,41,0.3388429752066115,3091.75,25.551652892561982,62.3,True,50.59246900826446,Medium,Mumbai,Treatment,0.15,Off-Peak Incentive,0.3,0.3246,True,23,18,0.5609756097560976
CUST04738,Convenience_First,119,37,0.3109243697478991,3351.01,28.159747899159665,65.8,True,50.58822478991597,Medium,Chandigarh,Control,0.0,No Incentive,0.2,0.2316,False,0,37,0.0
CUST06896,Routine_Commuter,109,37,0.3394495412844037,2548.88,23.38422018348624,67.2,True,50.586731651376155,Medium,Mumbai,Control,0.0,No Incentive,0.35,0.38439999999999996,False,0,37,0.0
CUST07714,Price_Sensitive,113,39,0.3451327433628318,2595.59,22.96982300884956,64.8,True,50.58655973451327,Medium,Mumbai,Treatment,0.15,Off-Peak Incentive,0.3,0.3296,False,0,39,0.0
CUST00093,Routine_Commuter,115,35,0.3043478260869565,3271.53,28.448086956521745,68.0,True,50.581413043478264,Medium,Ahmedabad,Treatment,0.15,Off-Peak Incentive,0.35,0.38599999999999995,False,0,35,0.0
CUST00074,Convenience_First,119,39,0.3277310924369748,3535.71,29.7118487394958,64.1,True,50.580493697478985,Medium,Delhi NCR,Control,0.0,No Incentive,0.2,0.22820000000000001,False,0,39,0.0
CUST05689,Routine_Commuter,112,38,0.3392857142857143,3086.3,27.55625,65.8,True,50.55392857142858,Medium,Kochi,Control,0.0,No Incentive,0.35,0.3816,False,0,38,0.0
CUST06717,Convenience_First,112,39,0.3482142857142857,3991.47,35.638124999999995,64.9,True,50.55107142857143,Medium,Bengaluru,Treatment,0.15,Off-Peak Incentive,0.2,0.22980000000000003,False,0,39,0.0
CUST02082,Routine_Commuter,115,41,0.3565217391304348,2332.65,20.28391304347826,62.7,True,50.548369565217385,Medium,Ahmedabad,Treatment,0.15,Off-Peak Incentive,0.35,0.37539999999999996,False,0,41,0.0
CUST07027,Convenience_First,112,40,0.3571428571428571,3730.25,33.30580357142857,64.0,True,50.54821428571429,Medium,Delhi NCR,Treatment,0.15,Off-Peak Incentive,0.2,0.228,False,0,40,0.0
CUST04266,Routine_Commuter,117,40,0.3418803418803419,2150.7,18.38205128205128,63.4,True,50.54771367521368,Medium,Hyderabad,Control,0.0,No Incentive,0.35,0.37679999999999997,False,0,40,0.0
CUST02100,Convenience_First,107,43,0.4018691588785046,3037.36,28.386542056074767,61.8,True,50.543516355140184,Medium,Pune,Treatment,0.15,Off-Peak Incentive,0.2,0.22360000000000002,False,0,43,0.0
CUST07788,Price_Sensitive,111,40,0.3603603603603603,2671.62,24.068648648648647,64.1,True,50.53191441441441,Medium,Pune,Control,0.0,No Incentive,0.3,0.3282,False,0,40,0.0
CUST01948,Convenience_First,111,38,0.3423423423423423,3531.58,31.816036036036035,65.9,True,50.531193693693695,Medium,Chennai,Treatment,0.15,Off-Peak Incentive,0.2,0.23180000000000003,False,0,38,0.0
CUST06405,Convenience_First,113,37,0.3274336283185841,3646.23,32.267522123893805,66.4,True,50.51859513274336,Medium,Mumbai,Control,0.0,No Incentive,0.2,0.23280000000000003,False,0,37,0.0
CUST05814,Routine_Commuter,115,37,0.3217391304347826,2536.16,22.053565217391306,66.1,True,50.517065217391306,Medium,Kolkata,Treatment,0.15,Off-Peak Incentive,0.35,0.3822,False,0,37,0.0
CUST06616,Routine_Commuter,105,44,0.419047619047619,1665.67,15.86352380952381,61.0,True,50.51440476190477,Medium,Chennai,Treatment,0.15,Off-Peak Incentive,0.35,0.372,False,0,44,0.0
CUST07503,Convenience_First,114,41,0.3596491228070175,2719.77,23.85763157894737,62.7,True,50.5122149122807,Medium,Chandigarh,Control,0.0,No Incentive,0.2,0.22540000000000002,False,0,41,0.0
CUST02597,Routine_Commuter,112,40,0.3571428571428571,2275.81,20.31973214285714,63.9,True,50.50821428571429,Medium,Mumbai,Control,0.0,No Incentive,0.35,0.37779999999999997,False,0,40,0.0
CUST01808,Price_Sensitive,115,38,0.3304347826086956,2335.38,20.307652173913045,65.2,True,50.50489130434782,Medium,Chennai,Treatment,0.15,Off-Peak Incentive,0.3,0.33039999999999997,False,0,38,0.0
CUST04044,Price_Sensitive,113,40,0.3539823008849557,1323.95,11.71637168141593,63.7,True,50.500542035398226,Medium,Pune,Treatment,0.15,Off-Peak Incentive,0.3,0.3274,False,0,40,0.0
CUST04988,Routine_Commuter,118,37,0.3135593220338983,3055.62,25.895084745762713,65.7,True,50.499872881355934,Medium,Chennai,Treatment,0.15,Off-Peak Incentive,0.35,0.38139999999999996,False,0,37,0.0
CUST00828,Price_Sensitive,113,34,0.3008849557522124,2537.08,22.452035398230088,69.0,True,50.496648230088496,Medium,Jaipur,Treatment,0.15,Off-Peak Incentive,0.3,0.33799999999999997,True,20,14,0.5882352941176471
CUST01339,Price_Sensitive,114,39,0.3421052631578947,3308.81,29.024649122807016,64.4,True,50.49046052631579,Medium,Chennai,Treatment,0.15,Off-Peak Incentive,0.3,0.3288,True,22,17,0.5641025641025641
CUST05177,Routine_Commuter,114,39,0.3421052631578947,3250.02,28.50894736842105,64.4,True,50.49046052631579,Medium,Mumbai,Control,0.0,No Incentive,0.35,0.37879999999999997,False,0,39,0.0
CUST07592,Price_Sensitive,122,37,0.3032786885245901,1935.04,15.860983606557376,65.1,True,50.4836475409836,Medium,Chandigarh,Treatment,0.15,Off-Peak Incentive,0.3,0.3302,False,0,37,0.0
CUST01827,Routine_Commuter,114,36,0.3157894736842105,1615.0,14.166666666666666,67.0,True,50.47782894736842,Medium,Lucknow,Control,0.0,No Incentive,0.35,0.384,False,0,36,0.0
CUST04686,Price_Sensitive,107,41,0.3831775700934579,1712.18,16.001682242990654,63.5,True,50.47585280373832,Medium,Mumbai,Treatment,0.15,Off-Peak Incentive,0.3,0.327,False,0,41,0.0
CUST03304,Price_Sensitive,113,40,0.3539823008849557,2341.38,20.72017699115044,63.6,True,50.46054203539823,Medium,Chennai,Treatment,0.15,Off-Peak Incentive,0.3,0.3272,False,0,40,0.0
CUST00365,Routine_Commuter,118,37,0.3135593220338983,1685.92,14.287457627118645,65.6,True,50.459872881355935,Medium,Pune,Control,0.0,No Incentive,0.35,0.3812,False,0,37,0.0
CUST07423,Routine_Commuter,109,36,0.3302752293577982,1642.6,15.069724770642202,67.8,True,50.45975917431193,Medium,Delhi NCR,Treatment,0.15,Off-Peak Incentive,0.35,0.38559999999999994,False,0,36,0.0
CUST05410,Convenience_First,113,41,0.3628318584070796,3489.68,30.882123893805307,62.7,True,50.454524336283185,Medium,Kochi,Control,0.0,No Incentive,0.2,0.22540000000000002,False,0,41,0.0
CUST06317,Price_Sensitive,111,37,0.3333333333333333,2357.25,21.236486486486488,66.6,True,50.45083333333333,Medium,Pune,Treatment,0.15,Off-Peak Incentive,0.3,0.3332,False,0,37,0.0
CUST01150,Routine_Commuter,115,36,0.3130434782608696,2620.18,22.78417391304348,66.8,True,50.449239130434776,Medium,Chandigarh,Control,0.0,No Incentive,0.35,0.3836,False,0,36,0.0
CUST00020,Routine_Commuter,116,39,0.3362068965517241,2230.13,19.225258620689655,64.1,True,50.44827586206896,Medium,Bengaluru,Control,0.0,No Incentive,0.35,0.3782,False,0,39,0.0
CUST03889,Price_Sensitive,114,35,0.3070175438596491,1579.5,13.855263157894736,67.8,True,50.44695175438597,Medium,Lucknow,Control,0.0,No Incentive,0.3,0.3356,False,0,35,0.0
CUST07372,Routine_Commuter,117,37,0.3162393162393162,3351.29,28.643504273504274,65.7,True,50.44207264957265,Medium,Lucknow,Treatment,0.15,Off-Peak Incentive,0.35,0.38139999999999996,False,0,37,0.0
CUST07711,Routine_Commuter,107,44,0.411214953271028,2500.49,23.369065420560744,60.6,True,50.43734813084112,Medium,Bengaluru,Treatment,0.15,Off-Peak Incentive,0.35,0.3712,False,0,44,0.0
CUST03025,Routine_Commuter,112,37,0.3303571428571428,1977.19,17.653482142857143,66.4,True,50.43678571428571,Medium,Chennai,Treatment,0.15,Off-Peak Incentive,0.35,0.3828,False,0,37,0.0
CUST06016,Routine_Commuter,114,41,0.3596491228070175,2349.68,20.611228070175436,62.5,True,50.4322149122807,Medium,Chennai,Control,0.0,No Incentive,0.35,0.375,False,0,41,0.0
CUST04212,Routine_Commuter,121,37,0.3057851239669421,1768.0,14.611570247933884,65.2,True,50.43015495867768,Medium,Bengaluru,Treatment,0.15,Off-Peak Incentive,0.35,0.38039999999999996,False,0,37,0.0
CUST00216,Convenience_First,121,37,0.3057851239669421,2868.12,23.703471074380165,65.2,True,50.43015495867768,Medium,Pune,Treatment,0.15,Off-Peak Incentive,0.2,0.23040000000000002,False,0,37,0.0
CUST07653,Routine_Commuter,116,35,0.3017241379310345,2043.18,17.61362068965517,67.5,True,50.42896551724138,Medium,Lucknow,Treatment,0.15,Off-Peak Incentive,0.35,0.38499999999999995,False,0,35,0.0
CUST05576,Price_Sensitive,115,38,0.3304347826086956,3110.72,27.04973913043478,65.0,True,50.424891304347824,Medium,Ahmedabad,Treatment,0.15,Off-Peak Incentive,0.3,0.32999999999999996,False,0,38,0.0
CUST04744,Convenience_First,111,38,0.3423423423423423,2204.59,19.861171171171172,65.6,True,50.41119369369369,Medium,Kolkata,Treatment,0.15,Off-Peak Incentive,0.2,0.23120000000000002,False,0,38,0.0
CUST07603,Price_Sensitive,107,42,0.3925233644859813,2526.22,23.609532710280373,62.4,True,50.40968457943926,Medium,Delhi NCR,Treatment,0.15,Off-Peak Incentive,0.3,0.3248,False,0,42,0.0
CUST04151,Routine_Commuter,116,38,0.3275862068965517,2836.8,24.455172413793104,64.8,True,50.38344827586207,Medium,Mumbai,Treatment,0.15,Off-Peak Incentive,0.35,0.3796,True,22,16,0.5789473684210527
CUST06344,Price_Sensitive,117,36,0.3076923076923077,2354.52,20.124102564102564,66.4,True,50.38019230769231,Medium,Kolkata,Control,0.0,No Incentive,0.3,0.3328,False,0,36,0.0
CUST07600,Routine_Commuter,118,37,0.3135593220338983,2506.4,21.240677966101696,65.4,True,50.379872881355936,Medium,Chennai,Treatment,0.15,Off-Peak Incentive,0.35,0.38079999999999997,False,0,37,0.0
CUST03626,Price_Sensitive,111,39,0.3513513513513513,1788.8,16.115315315315314,64.6,True,50.37155405405405,Medium,Chennai,Treatment,0.15,Off-Peak Incentive,0.3,0.3292,False,0,39,0.0
CUST01507,Price_Sensitive,106,39,0.3679245283018867,2345.59,22.12820754716981,65.2,True,50.364481132075476,Medium,Kochi,Control,0.0,No Incentive,0.3,0.33039999999999997,False,0,39,0.0
CUST00635,Routine_Commuter,118,36,0.3050847457627119,2957.09,25.060084745762712,66.2,True,50.36088983050848,Medium,Ahmedabad,Control,0.0,No Incentive,0.35,0.38239999999999996,False,0,36,0.0
CUST05930,Routine_Commuter,120,38,0.3166666666666666,2807.5,23.395833333333332,64.3,True,50.35166666666666,Medium,Chennai,Treatment,0.15,Off-Peak Incentive,0.35,0.3786,True,22,16,0.5789473684210527
CUST03123,Price_Sensitive,116,35,0.3017241379310345,1734.03,14.94853448275862,67.3,True,50.34896551724138,Medium,Ahmedabad,Control,0.0,No Incentive,0.3,0.3346,False,0,35,0.0
CUST04036,Price_Sensitive,109,37,0.3394495412844037,3185.85,29.227981651376147,66.6,True,50.346731651376146,Medium,Chandigarh,Control,0.0,No Incentive,0.3,0.3332,False,0,37,0.0
CUST06781,Routine_Commuter,121,39,0.3223140495867768,3029.05,25.033471074380166,63.3,True,50.331311983471075,Medium,Ahmedabad,Control,0.0,No Incentive,0.35,0.3766,False,0,39,0.0
