customer_id,customer_segment_x,total_sessions,peak_sessions,peak_share,total_energy_kwh,avg_energy_kwh,flexibility_score,eligible_for_intervention,intervention_score,priority_band
CUST07736,Routine_Commuter,104,30,0.2884615384615384,3338.75,32.10336538461539,68.8,False,48.207211538461536,Low
CUST07606,Routine_Commuter,103,34,0.3300970873786408,2244.73,21.793495145631063,65.1,True,48.20638349514563,Low
CUST01362,Routine_Commuter,103,34,0.3300970873786408,1604.49,15.57757281553398,65.1,True,48.20638349514563,Low
CUST04563,Convenience_First,105,35,0.3333333333333333,2419.19,23.03990476190476,63.8,True,48.20583333333333,Low
CUST05590,Price_Sensitive,105,31,0.2952380952380952,2274.21,21.659142857142857,67.6,False,48.20202380952381,Low
CUST03758,Price_Sensitive,102,32,0.3137254901960784,2169.55,21.27009803921569,67.2,True,48.20151960784314,Low
CUST02111,Convenience_First,109,33,0.3027522935779816,2136.71,19.60284403669725,64.9,True,48.198841743119274,Low
CUST05314,Routine_Commuter,109,33,0.3027522935779816,1703.75,15.630733944954128,64.9,True,48.198841743119274,Low
CUST00088,Routine_Commuter,106,31,0.2924528301886792,2612.7,24.64811320754717,67.3,False,48.18561320754717,Low
CUST02404,Convenience_First,91,37,0.4065934065934066,2669.25,29.332417582417584,63.2,True,48.18123626373627,Low
CUST02570,Price_Sensitive,105,30,0.2857142857142857,1443.64,13.748952380952382,68.5,False,48.18107142857143,Low
CUST06244,Price_Sensitive,95,35,0.3684210526315789,2257.47,23.762842105263157,65.0,True,48.17934210526316,Low
CUST05455,Routine_Commuter,104,32,0.3076923076923077,2455.5,23.610576923076923,66.8,True,48.176442307692305,Low
CUST05905,Routine_Commuter,108,31,0.287037037037037,2512.55,23.264351851851853,66.9,False,48.16898148148149,Low
CUST05124,Convenience_First,111,29,0.2612612612612612,3585.74,32.303963963963966,68.1,False,48.16795045045045,Low
CUST06575,Price_Sensitive,108,27,0.25,1941.41,17.97601851851852,70.6,False,48.1675,Low
CUST02238,Convenience_First,98,30,0.3061224489795918,2694.3,27.492857142857144,69.7,True,48.16364795918368,Low
CUST05195,Routine_Commuter,100,33,0.33,2787.51,27.875099999999996,66.4,True,48.16125000000001,Low
CUST05624,Routine_Commuter,116,29,0.25,3163.8,27.274137931034485,67.0,False,48.16,Low
CUST03997,Routine_Commuter,108,30,0.2777777777777778,2653.32,24.567777777777778,67.8,False,48.158611111111114,Low
CUST02654,Price_Sensitive,108,30,0.2777777777777778,2137.72,19.793703703703702,67.8,False,48.158611111111114,Low
CUST06957,Routine_Commuter,97,38,0.3917525773195876,1441.78,14.863711340206184,61.6,True,48.14510309278351,Low
CUST05633,Convenience_First,93,41,0.4408602150537634,3548.23,38.153010752688175,58.7,False,48.14065860215054,Low
CUST01184,Routine_Commuter,98,32,0.3265306122448979,3065.54,31.281020408163265,67.6,True,48.13997448979592,Low
CUST01876,Convenience_First,107,31,0.2897196261682243,2307.59,21.566261682242992,67.0,False,48.13753504672897,Low
CUST03243,Price_Sensitive,103,30,0.2912621359223301,2402.03,23.320679611650487,68.8,False,48.1329854368932,Low
CUST06623,Price_Sensitive,108,27,0.25,1580.88,14.637777777777776,70.5,False,48.127500000000005,Low
CUST07694,Price_Sensitive,98,35,0.3571428571428571,2924.11,29.837857142857143,64.5,True,48.12446428571429,Low
CUST03520,Routine_Commuter,98,35,0.3571428571428571,2631.12,26.84816326530612,64.5,True,48.12446428571429,Low
CUST00634,Routine_Commuter,101,34,0.3366336633663366,1586.12,15.704158415841585,65.2,True,48.12409653465346,Low
CUST06609,Price_Sensitive,100,31,0.31,2304.48,23.0448,68.3,True,48.12125,Low
CUST01817,Convenience_First,104,33,0.3173076923076923,2702.04,25.981153846153845,65.7,True,48.121057692307694,Low
CUST04910,Routine_Commuter,95,36,0.3789473684210526,2308.27,24.29757894736842,63.8,True,48.12039473684211,Low
CUST00601,Routine_Commuter,97,36,0.3711340206185567,2171.4,22.38556701030928,63.6,True,48.12036082474227,Low
CUST02440,Routine_Commuter,108,30,0.2777777777777778,2624.51,24.30101851851852,67.7,False,48.118611111111115,Low
CUST03061,Price_Sensitive,103,28,0.2718446601941747,2302.79,22.35718446601942,70.7,False,48.116286407766985,Low
CUST00720,Routine_Commuter,104,31,0.2980769230769231,2463.84,23.69076923076923,67.6,False,48.111826923076926,Low
CUST05941,Routine_Commuter,108,29,0.2685185185185185,1663.19,15.399907407407408,68.6,False,48.10824074074074,Low
CUST07801,Routine_Commuter,97,35,0.3608247422680412,2195.75,22.63659793814433,64.6,True,48.107989690721645,Low
CUST00583,Routine_Commuter,105,36,0.3428571428571428,3584.18,34.13504761904762,62.6,True,48.106785714285714,Low
CUST07277,Routine_Commuter,98,37,0.3775510204081632,3235.38,33.01408163265306,62.4,True,48.10079081632653,Low
CUST05670,Routine_Commuter,108,32,0.2962962962962963,1663.82,15.40574074074074,65.8,False,48.09935185185186,Low
CUST07309,Routine_Commuter,103,33,0.3203883495145631,1765.72,17.142912621359223,65.8,True,48.09803398058252,Low
CUST03135,Routine_Commuter,109,30,0.2752293577981651,2505.48,22.98605504587156,67.4,False,48.097924311926604,Low
CUST04670,Price_Sensitive,101,32,0.3168316831683168,3054.27,30.24029702970297,67.1,True,48.09201732673267,Low
CUST05627,Convenience_First,113,35,0.3097345132743362,2144.4,18.97699115044248,62.1,True,48.09063053097345,Low
CUST07461,Price_Sensitive,102,31,0.3039215686274509,1506.98,14.774313725490195,67.9,True,48.08936274509804,Low
CUST06955,Price_Sensitive,102,31,0.3039215686274509,1474.12,14.452156862745095,67.9,True,48.08936274509804,Low
CUST04311,Routine_Commuter,109,27,0.2477064220183486,1660.09,15.23018348623853,70.1,False,48.07700688073395,Low
CUST01157,Routine_Commuter,96,36,0.375,2489.32,25.93041666666667,63.6,True,48.074999999999996,Low
CUST07087,Routine_Commuter,102,33,0.3235294117647059,2608.29,25.571470588235293,65.9,True,48.07367647058824,Low
CUST06387,Convenience_First,105,30,0.2857142857142857,2762.94,26.313714285714287,68.2,False,48.06107142857143,Low
CUST03521,Price_Sensitive,103,26,0.2524271844660194,2525.12,24.515728155339804,72.5,False,48.05958737864078,Low
CUST06685,Routine_Commuter,102,35,0.3431372549019608,2105.92,20.646274509803924,63.9,True,48.057990196078435,Low
CUST07776,Routine_Commuter,107,28,0.2616822429906542,1596.72,14.922616822429909,69.6,False,48.05603971962617,Low
CUST06861,Convenience_First,101,31,0.3069306930693069,2503.13,24.783465346534655,68.0,True,48.05597772277228,Low
CUST05746,Routine_Commuter,98,36,0.3673469387755102,2532.22,25.838979591836733,63.3,True,48.052627551020414,Low
CUST07230,Routine_Commuter,98,36,0.3673469387755102,3393.47,34.62724489795918,63.3,True,48.052627551020414,Low
CUST06992,Price_Sensitive,110,28,0.2545454545454545,3299.98,29.99981818181818,68.9,False,48.04806818181818,Low
CUST04232,Routine_Commuter,108,27,0.25,3543.26,32.80796296296297,70.3,False,48.04750000000001,Low
CUST03079,Convenience_First,101,34,0.3366336633663366,3163.84,31.325148514851488,65.0,True,48.04409653465346,Low
CUST05958,Routine_Commuter,106,32,0.3018867924528302,2701.4,25.48490566037736,66.0,True,48.04297169811321,Low
CUST06100,Routine_Commuter,105,31,0.2952380952380952,1878.15,17.88714285714286,67.2,False,48.04202380952381,Low
CUST06633,Routine_Commuter,102,32,0.3137254901960784,1738.48,17.04392156862745,66.8,True,48.041519607843135,Low
CUST00876,Routine_Commuter,103,31,0.3009708737864077,2287.78,22.211456310679612,67.6,True,48.04133495145631,Low
CUST01728,Price_Sensitive,93,36,0.3870967741935484,3351.79,36.04075268817204,63.8,True,48.03012096774194,Low
CUST00116,Convenience_First,97,38,0.3917525773195876,2382.46,24.56144329896907,61.3,True,48.0251030927835,Low
CUST00350,Price_Sensitive,96,33,0.34375,1662.79,17.320729166666666,66.6,True,48.025,Low
CUST01504,Price_Sensitive,103,29,0.2815533980582524,3806.05,36.95194174757282,69.5,False,48.0246359223301,Low
CUST06014,Routine_Commuter,105,32,0.3047619047619048,1864.48,17.75695238095238,66.2,True,48.02297619047619,Low
CUST06379,Routine_Commuter,99,38,0.3838383838383838,2107.44,21.28727272727273,61.1,True,48.02228535353535,Low
CUST07351,Price_Sensitive,108,28,0.2592592592592592,2438.34,22.577222222222225,69.3,False,48.01787037037037,Low
CUST00896,Routine_Commuter,98,36,0.3673469387755102,1678.12,17.123673469387754,63.2,True,48.01262755102041,Low
CUST01671,Routine_Commuter,101,32,0.3168316831683168,2856.52,28.28237623762376,66.9,True,48.012017326732675,Low
CUST01867,Routine_Commuter,108,31,0.287037037037037,2587.84,23.96148148148148,66.5,False,48.008981481481484,Low
CUST05300,Convenience_First,101,33,0.3267326732673267,2512.64,24.877623762376235,65.9,True,48.00805693069307,Low
CUST07669,Routine_Commuter,116,26,0.2241379310344827,3159.48,27.236896551724136,69.2,False,48.00551724137931,Low
CUST01909,Routine_Commuter,110,27,0.2454545454545454,2834.0,25.76363636363636,69.7,False,48.00443181818182,Low
CUST07274,Convenience_First,109,28,0.2568807339449541,3230.09,29.633853211009175,69.0,False,48.00397935779816,Low
CUST00339,Routine_Commuter,107,30,0.2803738317757009,3388.25,31.66588785046729,67.6,False,48.00370327102804,Low
CUST07502,Price_Sensitive,106,25,0.2358490566037736,1943.11,18.33122641509434,72.5,False,48.001462264150945,Low
CUST00893,Routine_Commuter,103,31,0.3009708737864077,1586.26,15.400582524271844,67.5,True,48.00133495145631,Low
CUST02018,Routine_Commuter,104,33,0.3173076923076923,3156.53,30.35125,65.4,True,48.0010576923077,Low
CUST06465,Routine_Commuter,101,35,0.3465346534653465,1517.49,15.024653465346535,63.9,True,48.00013613861386,Low
CUST05556,Price_Sensitive,106,27,0.2547169811320754,1988.89,18.76311320754717,70.6,False,47.99617924528302,Low
CUST02227,Routine_Commuter,102,33,0.3235294117647059,1858.48,18.220392156862744,65.7,True,47.993676470588234,Low
CUST04586,Routine_Commuter,87,39,0.4482758620689655,2364.1,27.173563218390804,60.5,True,47.98978448275862,Low
CUST05487,Routine_Commuter,103,32,0.3106796116504854,2904.97,28.203592233009708,66.5,True,47.98968446601942,Low
CUST06915,Routine_Commuter,102,34,0.3333333333333333,1771.87,17.37127450980392,64.7,True,47.98583333333334,Low
CUST05546,Price_Sensitive,104,29,0.2788461538461538,3188.39,30.657596153846153,69.2,False,47.98259615384615,Low
CUST07906,Convenience_First,110,30,0.2727272727272727,3062.48,27.84072727272727,66.9,False,47.97534090909091,Low
CUST03232,Routine_Commuter,107,25,0.2336448598130841,2500.43,23.368504672897195,72.2,False,47.97454439252337,Low
CUST06167,Price_Sensitive,106,28,0.2641509433962264,2572.71,24.270849056603772,69.6,False,47.97353773584906,Low
CUST01937,Convenience_First,98,36,0.3673469387755102,1383.88,14.12122448979592,63.1,True,47.972627551020416,Low
CUST00507,Routine_Commuter,99,35,0.3535353535353535,1565.1,15.809090909090909,64.0,True,47.970164141414145,Low
CUST06169,Convenience_First,100,38,0.38,1926.73,19.2673,60.9,True,47.96125000000001,Low
CUST02335,Routine_Commuter,101,36,0.3564356435643564,2647.71,26.214950495049504,62.8,True,47.95617574257426,Low
CUST00968,Convenience_First,104,31,0.2980769230769231,2292.31,22.041442307692307,67.2,False,47.95182692307693,Low
CUST06210,Convenience_First,106,31,0.2924528301886792,2226.37,21.003490566037733,66.7,False,47.945613207547176,Low
CUST04227,Price_Sensitive,96,33,0.34375,2890.12,30.105416666666667,66.4,True,47.945,Low
CUST07602,Convenience_First,103,33,0.3203883495145631,2902.54,28.18,65.4,True,47.938033980582524,Low
CUST01410,Routine_Commuter,107,31,0.2897196261682243,2329.62,21.77214953271028,66.5,False,47.937535046728975,Low
CUST07438,Price_Sensitive,96,30,0.3125,1647.98,17.166458333333335,69.5,True,47.934999999999995,Low
CUST04106,Routine_Commuter,98,36,0.3673469387755102,2124.31,21.676632653061223,63.0,True,47.93262755102041,Low
CUST05488,Price_Sensitive,104,35,0.3365384615384615,2521.24,24.242692307692305,63.3,True,47.93028846153846,Low
CUST04193,Routine_Commuter,93,34,0.3655913978494624,1233.15,13.25967741935484,65.7,True,47.9299059139785,Low
CUST04637,Routine_Commuter,102,31,0.3039215686274509,2724.36,26.709411764705884,67.5,True,47.92936274509804,Low
CUST03835,Price_Sensitive,106,30,0.2830188679245283,2644.53,24.948396226415095,67.6,False,47.92825471698114,Low
CUST03388,Routine_Commuter,104,30,0.2884615384615384,2227.73,21.42048076923077,68.1,False,47.927211538461535,Low
CUST01922,Price_Sensitive,102,27,0.2647058823529412,2811.38,27.562549019607843,71.4,False,47.920735294117655,Low
CUST04046,Routine_Commuter,109,27,0.2477064220183486,2747.51,25.206513761467892,69.7,False,47.91700688073395,Low
CUST07088,Routine_Commuter,94,37,0.3936170212765957,2499.14,26.58659574468085,62.3,True,47.91218085106383,Low
CUST03948,Routine_Commuter,107,32,0.2990654205607476,2723.31,25.451495327102805,65.5,False,47.91136682242991,Low
CUST04533,Price_Sensitive,99,30,0.303030303030303,1712.25,17.295454545454547,68.9,True,47.90996212121212,Low
CUST06266,Convenience_First,101,38,0.3762376237623762,2964.74,29.353861386138615,60.7,True,47.90825495049505,Low
CUST01190,Price_Sensitive,98,33,0.336734693877551,2117.73,21.609489795918368,66.0,True,47.90813775510204,Low
CUST00156,Price_Sensitive,97,35,0.3608247422680412,2857.98,29.463711340206185,64.1,True,47.90798969072165,Low
CUST00755,Routine_Commuter,95,43,0.4526315789473684,1728.99,18.199894736842104,55.9,False,47.90776315789474,Low
CUST04119,Price_Sensitive,96,33,0.34375,2417.81,25.18552083333333,66.3,True,47.904999999999994,Low
CUST04613,Routine_Commuter,109,25,0.2293577981651376,2069.96,18.99045871559633,71.5,False,47.9030619266055,Low
CUST07255,Convenience_First,96,35,0.3645833333333333,1744.15,18.168229166666663,64.2,True,47.89833333333333,Low
CUST04997,Price_Sensitive,103,30,0.2912621359223301,2076.23,20.15757281553398,68.2,False,47.892985436893206,Low
CUST00303,Routine_Commuter,96,39,0.40625,3101.04,32.3025,60.0,True,47.885,Low
CUST05144,Price_Sensitive,109,28,0.2568807339449541,1988.22,18.240550458715596,68.7,False,47.88397935779817,Low
CUST01783,Convenience_First,103,31,0.3009708737864077,2993.73,29.065339805825243,67.2,True,47.88133495145631,Low
CUST01878,Price_Sensitive,103,31,0.3009708737864077,1358.41,13.188446601941749,67.2,True,47.88133495145631,Low
CUST04838,Routine_Commuter,100,35,0.35,2181.4,21.814,63.7,True,47.88125000000001,Low
CUST06622,Routine_Commuter,98,34,0.3469387755102041,2747.55,28.03622448979592,64.9,True,47.87630102040817,Low
CUST00815,Price_Sensitive,97,32,0.3298969072164948,1296.23,13.36319587628866,67.1,True,47.870876288659794,Low
CUST04804,Price_Sensitive,97,35,0.3608247422680412,2932.92,30.236288659793814,64.0,True,47.86798969072165,Low
CUST05188,Routine_Commuter,105,32,0.3047619047619048,3415.59,32.529428571428575,65.8,True,47.86297619047619,Low
CUST02572,Price_Sensitive,104,29,0.2788461538461538,1497.32,14.397307692307692,68.9,False,47.862596153846155,Low
CUST02412,Convenience_First,96,35,0.3645833333333333,2891.73,30.1221875,64.1,True,47.85833333333333,Low
CUST02959,Convenience_First,101,32,0.3168316831683168,1542.39,15.271188118811882,66.5,True,47.85201732673267,Low
CUST05087,Routine_Commuter,103,34,0.3300970873786408,2430.88,23.60077669902913,64.2,True,47.84638349514564,Low
CUST07273,Routine_Commuter,105,33,0.3142857142857143,2644.31,25.18390476190476,64.8,True,47.84392857142857,Low
CUST05317,Routine_Commuter,97,33,0.3402061855670103,2698.6,27.82061855670103,66.0,True,47.84324742268041,Low
CUST04850,Routine_Commuter,105,31,0.2952380952380952,2984.32,28.42209523809524,66.7,False,47.84202380952381,Low
CUST02566,Routine_Commuter,105,29,0.2761904761904762,2798.44,26.65180952380953,68.6,False,47.84011904761905,Low
CUST06301,Routine_Commuter,105,27,0.2571428571428571,1895.36,18.05104761904762,70.5,False,47.83821428571429,Low
CUST00052,Convenience_First,103,32,0.3106796116504854,2716.44,26.373203883495147,66.1,True,47.829684466019415,Low
CUST01429,Convenience_First,106,31,0.2924528301886792,3170.8,29.91320754716981,66.4,False,47.82561320754717,Low
CUST00243,Routine_Commuter,98,37,0.3775510204081632,2272.56,23.18938775510204,61.7,True,47.82079081632653,Low
CUST00119,Price_Sensitive,98,32,0.3265306122448979,2440.01,24.8980612244898,66.8,True,47.81997448979592,Low
CUST07539,Routine_Commuter,99,37,0.3737373737373737,1795.03,18.13161616161616,61.6,True,47.818244949494954,Low
CUST07552,Price_Sensitive,98,31,0.3163265306122449,2267.36,23.136326530612248,67.8,True,47.811811224489794,Low
CUST04344,Price_Sensitive,101,33,0.3267326732673267,1945.22,19.25960396039604,65.4,True,47.80805693069307,Low
CUST02687,Convenience_First,98,40,0.4081632653061224,2935.05,29.949489795918367,58.6,False,47.80528061224489,Low
CUST07212,Routine_Commuter,106,32,0.3018867924528302,1952.48,18.41962264150943,65.4,True,47.80297169811322,Low
CUST07795,Price_Sensitive,107,27,0.2523364485981308,2082.52,19.462803738317756,69.9,False,47.80220794392524,Low
CUST06808,Convenience_First,110,26,0.2363636363636363,2145.04,19.500363636363637,70.1,False,47.80079545454545,Low
CUST04466,Routine_Commuter,108,30,0.2777777777777778,2699.67,24.996944444444445,66.9,False,47.79861111111112,Low
CUST04694,Price_Sensitive,98,34,0.3469387755102041,2232.66,22.78224489795918,64.7,True,47.796301020408166,Low
CUST02573,Convenience_First,95,32,0.3368421052631579,3424.65,36.048947368421054,67.2,True,47.79618421052632,Low
CUST00203,Convenience_First,106,31,0.2924528301886792,2983.77,28.148773584905666,66.3,False,47.78561320754717,Low
CUST07751,Routine_Commuter,92,37,0.4021739130434782,2946.39,32.025978260869564,62.2,True,47.78320652173914,Low
CUST00944,Convenience_First,95,37,0.3894736842105263,1965.34,20.68778947368421,61.9,True,47.781447368421055,Low
CUST07586,Routine_Commuter,91,40,0.4395604395604395,2447.66,26.897362637362637,58.9,False,47.77991758241758,Low
CUST03448,Routine_Commuter,99,37,0.3737373737373737,3143.9,31.75656565656566,61.5,True,47.77824494949495,Low
CUST00709,Routine_Commuter,104,32,0.3076923076923077,1845.59,17.74605769230769,65.8,True,47.77644230769231,Low
CUST04823,Price_Sensitive,101,31,0.3069306930693069,1520.68,15.056237623762376,67.3,True,47.77597772277228,Low
CUST00053,Price_Sensitive,105,24,0.2285714285714285,2558.44,24.366095238095237,73.2,False,47.77535714285714,Low
CUST06447,Routine_Commuter,103,30,0.2912621359223301,2021.22,19.62349514563107,67.9,False,47.77298543689321,Low
CUST05294,Routine_Commuter,101,32,0.3168316831683168,1398.82,13.84970297029703,66.3,True,47.77201732673267,Low
CUST00438,Convenience_First,99,35,0.3535353535353535,2188.16,22.102626262626263,63.5,True,47.77016414141414,Low
CUST02500,Convenience_First,99,35,0.3535353535353535,2314.93,23.38313131313131,63.5,True,47.77016414141414,Low
CUST05669,Price_Sensitive,101,33,0.3267326732673267,3156.01,31.24762376237624,65.3,True,47.76805693069307,Low
CUST01025,Convenience_First,95,40,0.4210526315789473,1983.99,20.884105263157895,58.7,False,47.7646052631579,Low
CUST06629,Routine_Commuter,98,35,0.3571428571428571,2584.28,26.370204081632657,63.6,True,47.76446428571429,Low
CUST01346,Price_Sensitive,98,30,0.3061224489795918,1729.07,17.643571428571427,68.7,True,47.76364795918368,Low
CUST07388,Routine_Commuter,106,32,0.3018867924528302,2820.18,26.60547169811321,65.3,True,47.76297169811321,Low
CUST07477,Price_Sensitive,113,23,0.2035398230088495,2258.23,19.98433628318584,71.9,False,47.76284292035398,Low
CUST07521,Price_Sensitive,100,32,0.32,2651.73,26.5173,66.4,True,47.761250000000004,Low
CUST05378,Price_Sensitive,106,27,0.2547169811320754,2451.49,23.127264150943393,70.0,False,47.75617924528302,Low
CUST04455,Routine_Commuter,93,36,0.3870967741935484,1784.65,19.18978494623656,63.1,True,47.750120967741935,Low
CUST07789,Routine_Commuter,102,29,0.284313725490196,2290.89,22.45970588235294,69.0,False,47.74504901960784,Low
CUST06099,Price_Sensitive,105,30,0.2857142857142857,2309.5,21.995238095238093,67.4,False,47.74107142857143,Low
CUST01750,Routine_Commuter,119,24,0.2016806722689075,2806.98,23.588067226890757,69.6,False,47.7384768907563,Low
CUST06398,Routine_Commuter,107,28,0.2616822429906542,2573.63,24.052616822429908,68.8,False,47.73603971962617,Low
CUST03254,Routine_Commuter,103,30,0.2912621359223301,2774.03,26.93233009708738,67.8,False,47.7329854368932,Low
CUST03719,Price_Sensitive,94,33,0.351063829787234,1863.72,19.826808510638298,66.1,True,47.73005319148936,Low
CUST04512,Price_Sensitive,111,27,0.2432432432432432,3454.37,31.12045045045045,68.8,False,47.72722972972973,Low
CUST07500,Price_Sensitive,103,34,0.3300970873786408,1897.32,18.420582524271843,63.9,True,47.72638349514563,Low
CUST05123,Routine_Commuter,99,34,0.3434343434343434,2795.23,28.234646464646463,64.4,True,47.72612373737374,Low
CUST00385,Routine_Commuter,89,33,0.3707865168539326,2228.0,25.03370786516854,66.6,True,47.723960674157304,Low
CUST02179,Routine_Commuter,102,32,0.3137254901960784,1484.97,14.558529411764706,66.0,True,47.72151960784314,Low
CUST03690,Price_Sensitive,105,25,0.238095238095238,2946.28,28.059809523809527,72.1,False,47.71630952380952,Low
CUST06203,Price_Sensitive,103,35,0.3398058252427184,2694.42,26.159417475728155,62.9,True,47.71473300970873,Low
CUST04001,Routine_Commuter,93,36,0.3870967741935484,2528.15,27.184408602150537,63.0,True,47.71012096774194,Low
CUST05387,Routine_Commuter,110,23,0.209090909090909,1437.35,13.06681818181818,72.6,False,47.70988636363636,Low
CUST03751,Convenience_First,105,32,0.3047619047619048,3433.13,32.69647619047619,65.4,True,47.70297619047619,Low
CUST00524,Routine_Commuter,104,29,0.2788461538461538,2442.51,23.48567307692308,68.5,False,47.70259615384615,Low
CUST06435,Routine_Commuter,91,35,0.3846153846153846,3045.74,33.46967032967033,64.2,True,47.70211538461539,Low
CUST05369,Routine_Commuter,98,32,0.3265306122448979,1701.06,17.357755102040816,66.5,True,47.69997448979592,Low
CUST04554,Routine_Commuter,95,33,0.3473684210526316,2650.98,27.905052631578947,65.9,True,47.69723684210527,Low
CUST02806,Price_Sensitive,102,30,0.2941176470588235,2399.8,23.52745098039216,67.9,False,47.69720588235295,Low
CUST07350,Price_Sensitive,106,28,0.2641509433962264,2082.93,19.650283018867924,68.9,False,47.69353773584906,Low
CUST04380,Routine_Commuter,104,27,0.2596153846153846,3159.5,30.379807692307693,70.4,False,47.69336538461539,Low
CUST02498,Convenience_First,99,35,0.3535353535353535,3186.84,32.190303030303035,63.3,True,47.690164141414144,Low
CUST02223,Price_Sensitive,108,27,0.25,3063.1,28.362037037037037,69.4,False,47.68750000000001,Low
CUST03593,Routine_Commuter,104,30,0.2884615384615384,2661.09,25.587403846153848,67.5,False,47.68721153846153,Low
CUST03546,Convenience_First,99,34,0.3434343434343434,1384.34,13.983232323232322,64.3,True,47.686123737373734,Low
CUST07939,Routine_Commuter,107,30,0.2803738317757009,3150.74,29.446168224299065,66.8,False,47.68370327102804,Low
CUST00104,Routine_Commuter,102,32,0.3137254901960784,3633.3,35.62058823529412,65.9,True,47.68151960784314,Low
CUST06311,Routine_Commuter,102,32,0.3137254901960784,1915.92,18.783529411764707,65.9,True,47.68151960784314,Low
CUST02224,Price_Sensitive,102,32,0.3137254901960784,2897.19,28.403823529411767,65.9,True,47.68151960784314,Low
CUST07691,Price_Sensitive,100,29,0.29,2174.87,21.7487,69.2,False,47.681250000000006,Low
CUST01474,Convenience_First,102,33,0.3235294117647059,1577.99,15.470490196078432,64.9,True,47.67367647058824,Low
CUST01720,Routine_Commuter,107,35,0.3271028037383177,3153.23,29.46943925233645,62.1,True,47.67286214953271,Low
CUST03281,Routine_Commuter,97,32,0.3298969072164948,1648.53,16.995154639175258,66.6,True,47.67087628865979,Low
CUST05432,Price_Sensitive,93,36,0.3870967741935484,2570.07,27.635161290322586,62.9,True,47.67012096774194,Low
CUST01201,Routine_Commuter,93,36,0.3870967741935484,2132.18,22.926666666666662,62.9,True,47.67012096774194,Low
CUST01036,Convenience_First,93,36,0.3870967741935484,2598.44,27.94021505376344,62.9,True,47.67012096774194,Low
CUST01235,Price_Sensitive,102,34,0.3333333333333333,1723.79,16.899901960784312,63.9,True,47.66583333333333,Low
CUST01858,Routine_Commuter,91,39,0.4285714285714285,1749.61,19.226483516483516,59.7,False,47.660357142857144,Low
CUST00966,Price_Sensitive,101,30,0.297029702970297,1700.62,16.837821782178217,68.0,False,47.65993811881188,Low
CUST00158,Convenience_First,102,35,0.3431372549019608,3098.95,30.381862745098037,62.9,True,47.65799019607844,Low
CUST04548,Routine_Commuter,108,28,0.2592592592592592,2226.59,20.616574074074077,68.4,False,47.657870370370375,Low
CUST02747,Routine_Commuter,107,31,0.2897196261682243,2134.68,19.950280373831777,65.8,False,47.657535046728974,Low
CUST05366,Convenience_First,111,26,0.2342342342342342,1864.53,16.79756756756757,69.5,False,47.64686936936937,Low
CUST05986,Routine_Commuter,95,40,0.4210526315789473,2156.55,22.700526315789475,58.4,False,47.64460526315789,Low
CUST02951,Price_Sensitive,100,33,0.33,1493.12,14.9312,65.1,True,47.64125,Low
CUST03764,Routine_Commuter,99,31,0.3131313131313131,3412.9,34.47373737373737,67.2,True,47.63400252525253,Low
CUST06015,Price_Sensitive,118,25,0.211864406779661,3276.73,27.768898305084747,68.7,False,47.63207627118645,Low
CUST07105,Convenience_First,106,29,0.2735849056603773,4693.31,44.27650943396227,67.8,False,47.630896226415096,Low
CUST05467,Routine_Commuter,98,33,0.336734693877551,1931.26,19.70673469387755,65.3,True,47.62813775510204,Low
CUST02893,Routine_Commuter,97,35,0.3608247422680412,3257.08,33.57814432989691,63.4,True,47.62798969072165,Low
CUST02011,Price_Sensitive,108,25,0.2314814814814814,2961.41,27.42046296296296,71.1,False,47.62675925925925,Low
CUST06070,Convenience_First,101,30,0.297029702970297,2607.31,25.814950495049505,67.9,False,47.61993811881189,Low
CUST03216,Routine_Commuter,101,30,0.297029702970297,2632.56,26.064950495049505,67.9,False,47.61993811881189,Low
CUST07616,Routine_Commuter,104,32,0.3076923076923077,2682.66,25.794807692307693,65.4,True,47.61644230769231,Low
CUST06353,Convenience_First,101,31,0.3069306930693069,2958.21,29.28920792079208,66.9,True,47.615977722772286,Low
CUST04848,Price_Sensitive,97,37,0.3814432989690721,1579.3,16.281443298969073,61.3,True,47.612731958762886,Low
CUST00906,Convenience_First,98,36,0.3673469387755102,3682.05,37.571938775510205,62.2,True,47.61262755102042,Low
CUST02232,Price_Sensitive,101,32,0.3168316831683168,2429.81,24.05752475247525,65.9,True,47.612017326732676,Low
CUST05575,Convenience_First,96,37,0.3854166666666667,1738.29,18.1071875,61.4,True,47.61166666666667,Low
CUST04652,Routine_Commuter,109,29,0.2660550458715596,1456.45,13.361926605504587,67.1,False,47.61095183486238,Low
CUST04825,Routine_Commuter,94,36,0.3829787234042553,2028.48,21.579574468085102,62.6,True,47.60664893617022,Low
CUST03366,Routine_Commuter,103,34,0.3300970873786408,2704.49,26.257184466019417,63.6,True,47.60638349514563,Low
CUST00127,Convenience_First,98,35,0.3571428571428571,1999.51,20.403163265306123,63.2,True,47.604464285714286,Low
CUST00177,Routine_Commuter,105,31,0.2952380952380952,2185.84,20.81752380952381,66.1,False,47.60202380952381,Low
CUST05443,Convenience_First,100,35,0.35,1803.66,18.0366,63.0,True,47.60125000000001,Low
CUST07148,Routine_Commuter,110,26,0.2363636363636363,3027.31,27.521,69.6,False,47.60079545454545,Low
CUST03586,Price_Sensitive,107,24,0.2242990654205607,1671.81,15.624392523364486,72.2,False,47.600712616822435,Low
