customer_id,customer_segment,city,total_sessions,total_energy_kwh,avg_energy_kwh,avg_duration_minutes,peak_sessions,peak_share,off_peak_share,weekend_share,time_diversity_score,flexibility_score,flexibility_category,peak_dependence,behavioural_confidence,intervention_eligible,intervention_priority
CUST04147,Routine_Commuter,Mumbai,138,5565.42,40.32913043478261,124.69565217391305,42,0.30434782608695654,0.6956521739130435,0.18840579710144928,89.02885305685051,65.3,Moderate Flexibility,Low Peak Dependence,High,False,Not Eligible
CUST04148,Price_Sensitive,Delhi NCR,118,1756.39,14.884661016949153,55.67796610169491,26,0.22033898305084745,0.7796610169491526,0.288135593220339,91.5729911967849,72.2,High Flexibility,Low Peak Dependence,High,False,Not Eligible
CUST04149,Price_Sensitive,Hyderabad,144,3618.67,25.12965277777778,74.875,48,0.3333333333333333,0.6666666666666667,0.2708333333333333,91.32773491129062,66.1,High Flexibility,Moderate Peak Dependence,High,False,Not Eligible
CUST04150,Price_Sensitive,Lucknow,123,2826.6,22.98048780487805,68.08130081300813,43,0.34959349593495936,0.6504065040650406,0.3252032520325203,90.11170430710101,66.1,High Flexibility,Moderate Peak Dependence,High,True,Low Priority
CUST04151,Routine_Commuter,Mumbai,116,2836.8,24.455172413793104,93.05172413793103,38,0.3275862068965517,0.6724137931034483,0.31896551724137934,82.8244357398137,64.8,Moderate Flexibility,Low Peak Dependence,High,False,Not Eligible
CUST04152,Routine_Commuter,Jaipur,105,2044.31,19.469619047619048,65.80952380952381,41,0.3904761904761905,0.6095238095238096,0.20952380952380953,85.3922898512859,60.3,Moderate Flexibility,Moderate Peak Dependence,High,True,Low Priority
CUST04153,Routine_Commuter,Delhi NCR,137,2242.52,16.368759124087592,55.4014598540146,41,0.29927007299270075,0.7007299270072993,0.2846715328467153,87.53252164689738,67.0,High Flexibility,Low Peak Dependence,High,False,Not Eligible
CUST04154,Price_Sensitive,Lucknow,64,1075.35,16.80234375,69.8125,15,0.234375,0.765625,0.3125,84.22201301939857,69.8,High Flexibility,Low Peak Dependence,High,False,Not Eligible
CUST04155,Routine_Commuter,Bengaluru,112,2503.05,22.348660714285717,79.53571428571429,25,0.22321428571428573,0.7767857142857143,0.2767857142857143,85.18664265202884,69.9,High Flexibility,Low Peak Dependence,High,False,Not Eligible
CUST04156,Routine_Commuter,Lucknow,155,3940.62,25.423354838709677,72.02580645161291,38,0.24516129032258063,0.7548387096774194,0.22580645161290322,93.08204931546805,70.2,High Flexibility,Low Peak Dependence,High,False,Not Eligible
CUST04157,Convenience_First,Bengaluru,75,1472.83,19.637733333333333,45.54666666666667,28,0.37333333333333335,0.6266666666666667,0.28,87.10755587829253,63.1,Moderate Flexibility,Moderate Peak Dependence,High,True,Low Priority
CUST04158,Routine_Commuter,Mumbai,137,2791.58,20.376496350364963,88.82481751824818,35,0.25547445255474455,0.7445255474452555,0.2773722627737226,90.3702119199093,69.9,High Flexibility,Low Peak Dependence,High,False,Not Eligible
CUST04159,Convenience_First,Kochi,93,1828.74,19.663870967741936,64.66666666666667,29,0.3118279569892473,0.6881720430107527,0.34408602150537637,84.9102852729072,66.8,High Flexibility,Low Peak Dependence,High,False,Not Eligible
CUST04160,Price_Sensitive,Delhi NCR,90,2173.82,24.153555555555556,66.67777777777778,23,0.25555555555555554,0.7444444444444445,0.23333333333333334,88.70948314320086,68.5,High Flexibility,Low Peak Dependence,High,False,Not Eligible
CUST04161,Routine_Commuter,Ahmedabad,100,2178.12,21.7812,68.97,30,0.3,0.7,0.27,86.76518274195878,66.4,High Flexibility,Low Peak Dependence,High,False,Not Eligible
CUST04162,Routine_Commuter,Bengaluru,140,3928.25,28.05892857142857,80.49285714285715,42,0.3,0.7,0.2571428571428571,87.55198938451343,66.4,High Flexibility,Low Peak Dependence,High,False,Not Eligible
CUST04163,Price_Sensitive,Kochi,115,1921.44,16.708173913043478,73.4608695652174,32,0.2782608695652174,0.7217391304347827,0.2608695652173913,88.7649756308468,67.9,High Flexibility,Low Peak Dependence,High,False,Not Eligible
CUST04164,Convenience_First,Bengaluru,78,1981.66,25.405897435897437,53.87179487179487,19,0.24358974358974358,0.7564102564102564,0.28205128205128205,82.22929015243031,68.1,High Flexibility,Low Peak Dependence,High,False,Not Eligible
CUST04165,Price_Sensitive,Ahmedabad,85,1616.1200000000001,19.01317647058824,59.588235294117645,23,0.27058823529411763,0.7294117647058824,0.3058823529411765,88.5662647138306,69.2,High Flexibility,Low Peak Dependence,High,False,Not Eligible
CUST04166,High_Mileage,Delhi NCR,548,12527.61,22.860602189781023,46.15875912408759,174,0.3175182481751825,0.6824817518248175,0.3102189781021898,92.28254792072578,68.0,High Flexibility,Low Peak Dependence,High,False,Not Eligible
CUST04167,Price_Sensitive,Pune,145,3066.05,21.145172413793105,79.84137931034483,43,0.296551724137931,0.703448275862069,0.31724137931034485,91.7987279077709,69.1,High Flexibility,Low Peak Dependence,High,False,Not Eligible
CUST04168,Price_Sensitive,Bengaluru,96,1801.84,18.769166666666667,72.4375,30,0.3125,0.6875,0.2604166666666667,89.94494904887549,66.6,High Flexibility,Low Peak Dependence,High,False,Not Eligible
CUST04169,Convenience_First,Pune,86,3504.08,40.74511627906977,68.53488372093024,25,0.29069767441860467,0.7093023255813953,0.26744186046511625,87.06720072322483,66.9,High Flexibility,Low Peak Dependence,High,False,Not Eligible
CUST04170,Price_Sensitive,Delhi NCR,121,2654.01,21.93396694214876,63.78512396694215,32,0.2644628099173554,0.7355371900826446,0.2809917355371901,88.93690353621942,69.1,High Flexibility,Low Peak Dependence,High,False,Not Eligible
CUST04171,Routine_Commuter,Ahmedabad,119,2245.62,18.87075630252101,65.33613445378151,38,0.31932773109243695,0.680672268907563,0.36134453781512604,92.1619025065738,68.9,High Flexibility,Low Peak Dependence,High,False,Not Eligible
CUST04172,High_Mileage,Pune,404,9919.54,24.55331683168317,56.23762376237624,124,0.3069306930693069,0.693069306930693,0.2995049504950495,91.8996402242192,68.2,High Flexibility,Low Peak Dependence,High,False,Not Eligible
CUST04173,Routine_Commuter,Chennai,168,5675.18,33.780833333333334,107.04166666666667,45,0.26785714285714285,0.7321428571428572,0.30952380952380953,90.76738727724593,70.0,High Flexibility,Low Peak Dependence,High,False,Not Eligible
CUST04174,Price_Sensitive,Jaipur,148,3142.3,21.23175675675676,82.22972972972973,42,0.28378378378378377,0.7162162162162162,0.30405405405405406,91.71733167610954,69.4,High Flexibility,Low Peak Dependence,High,False,Not Eligible
CUST04175,High_Mileage,Chandigarh,376,12825.61,34.11066489361702,54.784574468085104,114,0.30319148936170215,0.6968085106382979,0.31382978723404253,89.22390847470287,67.9,High Flexibility,Low Peak Dependence,High,False,Not Eligible
CUST04176,Convenience_First,Mumbai,90,3414.89,37.94322222222222,95.4,31,0.34444444444444444,0.6555555555555556,0.3111111111111111,85.56094077614613,64.7,Moderate Flexibility,Moderate Peak Dependence,High,True,Low Priority
CUST04177,Routine_Commuter,Ahmedabad,114,1980.07,17.369035087719297,49.833333333333336,34,0.2982456140350877,0.7017543859649122,0.22807017543859648,86.17206009225907,65.5,Moderate Flexibility,Low Peak Dependence,High,False,Not Eligible
CUST04178,High_Mileage,Chennai,283,10692.08,37.78120141342756,76.99646643109541,100,0.35335689045936397,0.646643109540636,0.3003533568904594,84.69487123656002,63.7,Moderate Flexibility,Moderate Peak Dependence,High,True,Low Priority
CUST04179,Convenience_First,Chandigarh,78,2272.06,29.128974358974357,57.69230769230769,25,0.32051282051282054,0.6794871794871795,0.2948717948717949,86.99283539467783,66.0,Moderate Flexibility,Low Peak Dependence,High,False,Not Eligible
CUST04180,Routine_Commuter,Bengaluru,96,1784.21,18.585520833333334,62.822916666666664,32,0.3333333333333333,0.6666666666666667,0.23958333333333334,87.73799961456899,64.4,Moderate Flexibility,Moderate Peak Dependence,High,False,Not Eligible
CUST04181,Convenience_First,Mumbai,61,1718.17,28.16672131147541,80.44262295081967,25,0.4098360655737705,0.5901639344262295,0.19672131147540983,85.6524401982712,59.1,Moderate Flexibility,Moderate Peak Dependence,High,False,Not Eligible
CUST04182,Convenience_First,Kochi,75,2939.32,39.190933333333334,92.29333333333334,28,0.37333333333333335,0.6266666666666667,0.4,82.14050239747867,64.0,Moderate Flexibility,Moderate Peak Dependence,High,True,Low Priority
CUST04183,Price_Sensitive,Ahmedabad,155,4661.24,30.072516129032255,89.05806451612904,39,0.25161290322580643,0.7483870967741936,0.2838709677419355,91.69317892506147,70.6,High Flexibility,Low Peak Dependence,High,False,Not Eligible
CUST04184,High_Mileage,Jaipur,329,8160.99,24.805440729483283,53.17933130699088,117,0.3556231003039514,0.6443768996960486,0.270516717325228,88.87752762077943,64.3,Moderate Flexibility,Moderate Peak Dependence,High,True,Low Priority
CUST04185,Convenience_First,Chandigarh,53,1879.09,35.45452830188679,66.81132075471699,21,0.39622641509433965,0.6037735849056604,0.39622641509433965,85.87791934038053,63.9,Moderate Flexibility,Moderate Peak Dependence,High,True,Low Priority
CUST04186,Price_Sensitive,Bengaluru,105,1730.03,16.47647619047619,67.60952380952381,23,0.21904761904761905,0.780952380952381,0.29523809523809524,90.32914425384546,72.1,High Flexibility,Low Peak Dependence,High,False,Not Eligible
CUST04187,High_Mileage,Kochi,323,7716.27,23.88938080495356,57.17956656346749,96,0.29721362229102166,0.7027863777089783,0.30340557275541796,90.17833029340674,68.3,High Flexibility,Low Peak Dependence,High,False,Not Eligible
CUST04188,Price_Sensitive,Delhi NCR,135,2829.66,20.960444444444445,84.24444444444444,43,0.31851851851851853,0.6814814814814815,0.37037037037037035,90.71185055960676,68.7,High Flexibility,Low Peak Dependence,High,False,Not Eligible
CUST04189,Price_Sensitive,Hyderabad,53,1515.35,28.591509433962262,73.43396226415095,12,0.22641509433962265,0.7735849056603774,0.32075471698113206,84.48418273088888,70.4,High Flexibility,Low Peak Dependence,High,False,Not Eligible
CUST04190,Routine_Commuter,Pune,121,3900.0,32.231404958677686,102.68595041322314,39,0.32231404958677684,0.6776859504132231,0.2727272727272727,89.51910621958046,66.2,High Flexibility,Low Peak Dependence,High,False,Not Eligible
CUST04191,High_Mileage,Lucknow,483,16730.43,34.63857142857143,64.06625258799171,124,0.2567287784679089,0.7432712215320911,0.3188405797101449,90.65937470203276,70.7,High Flexibility,Low Peak Dependence,High,False,Not Eligible
CUST04192,Convenience_First,Delhi NCR,74,2642.16,35.70486486486486,71.5,23,0.3108108108108108,0.6891891891891893,0.21621621621621623,89.14216388144595,65.5,Moderate Flexibility,Low Peak Dependence,High,False,Not Eligible
CUST04193,Routine_Commuter,Delhi NCR,93,1233.15,13.25967741935484,47.58064516129032,34,0.3655913978494624,0.6344086021505376,0.3333333333333333,91.0977649556382,65.7,Moderate Flexibility,Moderate Peak Dependence,High,True,Low Priority
CUST04194,Convenience_First,Mumbai,55,1299.65,23.630000000000003,73.94545454545455,21,0.38181818181818183,0.6181818181818182,0.3090909090909091,78.58429370116791,60.7,Moderate Flexibility,Moderate Peak Dependence,High,True,Low Priority
CUST04195,Routine_Commuter,Pune,147,2875.3,19.559863945578233,70.578231292517,54,0.3673469387755102,0.6326530612244898,0.2585034013605442,90.33224894450179,63.9,Moderate Flexibility,Moderate Peak Dependence,High,True,Low Priority
CUST04196,Routine_Commuter,Lucknow,143,2994.23,20.93867132867133,63.48251748251748,53,0.3706293706293706,0.6293706293706294,0.26573426573426573,90.19477616404517,63.8,Moderate Flexibility,Moderate Peak Dependence,High,True,Low Priority
CUST04197,Price_Sensitive,Lucknow,88,2406.94,27.35159090909091,74.125,32,0.36363636363636365,0.6363636363636364,0.23863636363636365,87.02846448299593,62.7,Moderate Flexibility,Moderate Peak Dependence,High,True,Low Priority
CUST04198,Convenience_First,Delhi NCR,51,1048.49,20.558627450980392,42.72549019607843,22,0.43137254901960786,0.5686274509803921,0.3333333333333333,83.73911111034869,60.2,Moderate Flexibility,Moderate Peak Dependence,High,True,Low Priority
CUST04199,Routine_Commuter,Lucknow,123,5103.13,41.48886178861789,97.21138211382114,43,0.34959349593495936,0.6504065040650406,0.3089430894308943,83.96778377749837,63.9,Moderate Flexibility,Moderate Peak Dependence,High,True,Low Priority
CUST04200,Routine_Commuter,Chandigarh,137,3586.19,26.176569343065694,82.21167883211679,36,0.26277372262773724,0.7372262773722628,0.29927007299270075,89.15651195729465,69.6,High Flexibility,Low Peak Dependence,High,False,Not Eligible
CUST04201,Price_Sensitive,Pune,82,2026.3,24.710975609756098,83.08536585365853,17,0.2073170731707317,0.7926829268292683,0.2926829268292683,91.42782026397015,72.9,High Flexibility,Low Peak Dependence,High,False,Not Eligible
CUST04202,Routine_Commuter,Hyderabad,110,2693.83,24.489363636363635,73.17272727272727,40,0.36363636363636365,0.6363636363636364,0.3181818181818182,83.64357799806386,63.3,Moderate Flexibility,Moderate Peak Dependence,High,True,Low Priority
CUST04203,High_Mileage,Delhi NCR,321,5938.8,18.500934579439253,36.205607476635514,107,0.3333333333333333,0.6666666666666667,0.3364485981308411,89.60387860061736,66.9,High Flexibility,Moderate Peak Dependence,High,False,Not Eligible
CUST04204,High_Mileage,Delhi NCR,328,4224.31,12.878993902439026,28.527439024390244,104,0.3170731707317073,0.6829268292682926,0.3170731707317073,93.37429047973193,68.5,High Flexibility,Low Peak Dependence,High,False,Not Eligible
CUST04205,Routine_Commuter,Delhi NCR,85,2236.21,26.30835294117647,72.27058823529411,25,0.29411764705882354,0.7058823529411764,0.36470588235294116,90.0431338373031,69.6,High Flexibility,Low Peak Dependence,High,False,Not Eligible
CUST04206,Routine_Commuter,Hyderabad,175,4476.34,25.579085714285714,75.08571428571429,58,0.3314285714285714,0.6685714285714286,0.24,87.7911469738535,64.6,Moderate Flexibility,Moderate Peak Dependence,High,False,Not Eligible
CUST04207,High_Mileage,Hyderabad,356,12299.3,34.548595505617975,55.60112359550562,92,0.25842696629213485,0.7415730337078652,0.2949438202247191,94.9895294807114,71.5,High Flexibility,Low Peak Dependence,High,False,Not Eligible
CUST04208,Convenience_First,Jaipur,58,976.11,16.82948275862069,48.51724137931034,14,0.2413793103448276,0.7586206896551724,0.39655172413793105,87.03832897410997,72.0,High Flexibility,Low Peak Dependence,High,False,Not Eligible
CUST04209,Price_Sensitive,Kolkata,65,1683.26,25.89630769230769,103.67692307692307,21,0.3230769230769231,0.676923076923077,0.3076923076923077,86.20440285035694,65.9,Moderate Flexibility,Low Peak Dependence,High,False,Not Eligible
CUST04210,Routine_Commuter,Jaipur,87,2461.26,28.29034482758621,99.17241379310344,27,0.3103448275862069,0.6896551724137931,0.3448275862068966,88.10947647833738,67.8,High Flexibility,Low Peak Dependence,High,False,Not Eligible
CUST04211,Routine_Commuter,Bengaluru,99,1595.16,16.112727272727273,61.474747474747474,32,0.32323232323232326,0.6767676767676767,0.31313131313131315,85.51475964923362,65.8,Moderate Flexibility,Low Peak Dependence,High,False,Not Eligible
CUST04212,Routine_Commuter,Bengaluru,121,1768.0,14.611570247933884,47.99173553719008,37,0.30578512396694213,0.6942148760330579,0.23140495867768596,86.23742557761027,65.2,Moderate Flexibility,Low Peak Dependence,High,False,Not Eligible
CUST04213,High_Mileage,Hyderabad,313,9340.45,29.841693290734828,54.05111821086262,103,0.329073482428115,0.670926517571885,0.29073482428115016,88.01464175765155,65.8,Moderate Flexibility,Low Peak Dependence,High,False,Not Eligible
CUST04214,Convenience_First,Bengaluru,101,3181.05,31.495544554455446,65.2871287128713,28,0.27722772277227725,0.7227722772277227,0.3069306930693069,88.17728890987547,68.7,High Flexibility,Low Peak Dependence,High,False,Not Eligible
CUST04215,Price_Sensitive,Hyderabad,84,2163.36,25.754285714285714,81.6547619047619,22,0.2619047619047619,0.7380952380952381,0.2619047619047619,93.62975746431833,70.2,High Flexibility,Low Peak Dependence,High,False,Not Eligible
CUST04216,Routine_Commuter,Delhi NCR,139,2901.83,20.876474820143883,70.9136690647482,56,0.4028776978417266,0.5971223021582734,0.2805755395683453,89.8039965293485,62.4,Moderate Flexibility,Moderate Peak Dependence,High,True,Low Priority
CUST04217,Routine_Commuter,Pune,158,4561.36,28.869367088607593,92.22151898734177,57,0.36075949367088606,0.639240506329114,0.2848101265822785,88.41836382091078,64.2,Moderate Flexibility,Moderate Peak Dependence,High,True,Low Priority
CUST04218,Routine_Commuter,Bengaluru,195,6453.32,33.09394871794871,95.6923076923077,56,0.28717948717948716,0.7128205128205128,0.2717948717948718,90.34552844137794,68.2,High Flexibility,Low Peak Dependence,High,False,Not Eligible
CUST04219,Routine_Commuter,Kolkata,153,3691.17,24.12529411764706,80.62745098039215,46,0.3006535947712418,0.6993464052287581,0.33986928104575165,91.52616511354306,69.2,High Flexibility,Low Peak Dependence,High,False,Not Eligible
CUST04220,Routine_Commuter,Ahmedabad,143,3719.82,26.012727272727275,72.1048951048951,45,0.3146853146853147,0.6853146853146853,0.2097902097902098,93.8525614166382,66.6,High Flexibility,Low Peak Dependence,High,False,Not Eligible
CUST04221,Price_Sensitive,Chandigarh,108,3055.6,28.29259259259259,72.50925925925925,35,0.32407407407407407,0.6759259259259259,0.3055555555555556,85.79487991341718,65.6,Moderate Flexibility,Low Peak Dependence,High,False,Not Eligible
CUST04222,Convenience_First,Mumbai,71,2685.48,37.82366197183099,98.91549295774648,21,0.29577464788732394,0.704225352112676,0.29577464788732394,87.52103499614022,67.4,High Flexibility,Low Peak Dependence,High,False,Not Eligible
CUST04223,Convenience_First,Hyderabad,73,2117.08,29.00109589041096,52.47945205479452,21,0.2876712328767123,0.7123287671232876,0.3287671232876712,88.54354154993516,68.8,High Flexibility,Low Peak Dependence,High,False,Not Eligible
CUST04224,Convenience_First,Pune,53,1750.32,33.02490566037736,67.26415094339623,22,0.41509433962264153,0.5849056603773585,0.20754716981132076,81.5716379748093,57.9,Moderate Flexibility,Moderate Peak Dependence,High,False,Not Eligible
CUST04225,Routine_Commuter,Hyderabad,87,2011.56,23.121379310344828,71.51724137931035,26,0.2988505747126437,0.7011494252873562,0.2988505747126437,89.547294551119,67.9,High Flexibility,Low Peak Dependence,High,False,Not Eligible
CUST04226,Routine_Commuter,Lucknow,142,3085.46,21.728591549295775,73.12676056338029,51,0.3591549295774648,0.6408450704225352,0.3028169014084507,82.62873448559233,62.9,Moderate Flexibility,Moderate Peak Dependence,High,True,Low Priority
CUST04227,Price_Sensitive,Bengaluru,96,2890.12,30.105416666666667,87.16666666666667,33,0.34375,0.65625,0.34375,89.06641532947026,66.4,High Flexibility,Moderate Peak Dependence,High,True,Low Priority
CUST04228,Routine_Commuter,Lucknow,161,3145.62,19.538012422360246,59.88198757763975,47,0.2919254658385093,0.7080745341614907,0.3105590062111801,88.64011501125955,68.2,High Flexibility,Low Peak Dependence,High,False,Not Eligible
CUST04229,Price_Sensitive,Jaipur,93,1511.16,16.249032258064517,66.80645161290323,25,0.26881720430107525,0.7311827956989247,0.2903225806451613,88.9030233237138,69.0,High Flexibility,Low Peak Dependence,High,False,Not Eligible
CUST04230,Price_Sensitive,Kolkata,143,3961.13,27.70020979020979,97.27972027972028,39,0.2727272727272727,0.7272727272727273,0.32167832167832167,86.49455269681711,68.7,High Flexibility,Low Peak Dependence,High,False,Not Eligible
CUST04231,Convenience_First,Bengaluru,66,1750.99,26.530151515151516,67.96969696969697,21,0.3181818181818182,0.6818181818181819,0.3333333333333333,83.50555390921527,65.8,Moderate Flexibility,Low Peak Dependence,High,False,Not Eligible
CUST04232,Routine_Commuter,Kochi,108,3543.26,32.80796296296297,95.01851851851852,27,0.25,0.75,0.28703703703703703,90.1267887883701,70.3,High Flexibility,Low Peak Dependence,High,False,Not Eligible
CUST04233,Routine_Commuter,Hyderabad,140,5411.04,38.650285714285715,96.95,46,0.32857142857142857,0.6714285714285715,0.3,89.3168836201441,66.4,High Flexibility,Low Peak Dependence,High,False,Not Eligible
CUST04234,Routine_Commuter,Lucknow,138,3691.7,26.75144927536232,63.51449275362319,40,0.2898550724637681,0.7101449275362319,0.391304347826087,88.16768446061376,69.8,High Flexibility,Low Peak Dependence,High,False,Not Eligible
CUST04235,Price_Sensitive,Bengaluru,133,2407.16,18.09894736842105,62.421052631578945,42,0.3157894736842105,0.6842105263157895,0.3383458646616541,93.2582196764403,69.0,High Flexibility,Low Peak Dependence,High,False,Not Eligible
CUST04236,Convenience_First,Delhi NCR,75,1920.64,25.608533333333334,45.81333333333333,22,0.29333333333333333,0.7066666666666667,0.32,86.95357712940894,67.8,High Flexibility,Low Peak Dependence,High,False,Not Eligible
CUST04237,Routine_Commuter,Pune,153,4581.96,29.94745098039216,90.54248366013071,45,0.29411764705882354,0.7058823529411764,0.27450980392156865,90.97425022421032,68.1,High Flexibility,Low Peak Dependence,High,False,Not Eligible
CUST04238,Routine_Commuter,Chennai,99,2357.63,23.814444444444444,90.73737373737374,37,0.37373737373737376,0.6262626262626263,0.2727272727272727,89.88368313563885,63.7,Moderate Flexibility,Moderate Peak Dependence,High,True,Low Priority
CUST04239,Convenience_First,Mumbai,79,2310.07,29.241392405063294,80.9113924050633,32,0.4050632911392405,0.5949367088607596,0.25316455696202533,84.97911975712526,60.3,Moderate Flexibility,Moderate Peak Dependence,High,True,Low Priority
CUST04240,Price_Sensitive,Bengaluru,148,4942.12,33.3927027027027,89.99324324324324,49,0.3310810810810811,0.6689189189189189,0.2972972972972973,93.61660080686089,67.5,High Flexibility,Moderate Peak Dependence,High,False,Not Eligible
CUST04241,Price_Sensitive,Chandigarh,125,2561.06,20.48848,59.824,34,0.272,0.728,0.288,89.22714042962305,68.9,High Flexibility,Low Peak Dependence,High,False,Not Eligible
CUST04242,Price_Sensitive,Pune,80,2148.99,26.862374999999997,106.6,33,0.4125,0.5875,0.2,85.71657353337271,59.1,Moderate Flexibility,Moderate Peak Dependence,High,False,Not Eligible
CUST04243,Price_Sensitive,Delhi NCR,84,1476.76,17.58047619047619,62.25,33,0.39285714285714285,0.6071428571428572,0.2976190476190476,87.63211549393979,62.6,Moderate Flexibility,Moderate Peak Dependence,High,True,Low Priority
CUST04244,Price_Sensitive,Jaipur,86,2088.67,24.28686046511628,80.84883720930233,23,0.26744186046511625,0.7325581395348837,0.19767441860465115,87.64931669747746,66.9,High Flexibility,Low Peak Dependence,High,False,Not Eligible
CUST04245,Routine_Commuter,Jaipur,165,3572.68,21.65260606060606,76.35757575757576,51,0.3090909090909091,0.6909090909090909,0.3151515151515151,88.04863980343615,67.3,High Flexibility,Low Peak Dependence,High,False,Not Eligible
CUST04246,Convenience_First,Hyderabad,75,1542.91,20.572133333333333,47.36,23,0.30666666666666664,0.6933333333333334,0.29333333333333333,84.9362356461539,66.0,Moderate Flexibility,Low Peak Dependence,High,False,Not Eligible
CUST04247,Routine_Commuter,Hyderabad,104,3340.55,32.120673076923076,83.92307692307692,32,0.3076923076923077,0.6923076923076923,0.2980769230769231,88.3833502908478,67.1,High Flexibility,Low Peak Dependence,High,False,Not Eligible
CUST04248,High_Mileage,Bengaluru,369,10250.87,27.780135501355016,54.67750677506775,97,0.26287262872628725,0.7371273712737128,0.32791327913279134,89.92672007171825,70.4,High Flexibility,Low Peak Dependence,High,False,Not Eligible
CUST04249,Routine_Commuter,Ahmedabad,77,1624.83,21.10168831168831,55.5974025974026,21,0.2727272727272727,0.7272727272727273,0.22077922077922077,84.45786826549323,66.1,High Flexibility,Low Peak Dependence,High,False,Not Eligible
CUST04250,Convenience_First,Jaipur,86,2250.02,26.163023255813954,67.34883720930233,16,0.18604651162790697,0.813953488372093,0.3023255813953488,86.94763173992833,72.8,High Flexibility,Low Peak Dependence,High,False,Not Eligible
CUST04251,Price_Sensitive,Mumbai,153,3084.67,20.16124183006536,83.2156862745098,45,0.29411764705882354,0.7058823529411764,0.3137254901960784,93.22154837507115,69.5,High Flexibility,Low Peak Dependence,High,False,Not Eligible
CUST04252,Routine_Commuter,Mumbai,139,2179.13,15.677194244604317,61.2589928057554,43,0.30935251798561153,0.6906474820143884,0.2302158273381295,87.79200899036971,65.5,Moderate Flexibility,Low Peak Dependence,High,False,Not Eligible
CUST04253,Routine_Commuter,Jaipur,125,2771.16,22.16928,61.032,47,0.376,0.624,0.336,85.82099594772346,63.7,Moderate Flexibility,Moderate Peak Dependence,High,True,Low Priority
CUST04254,Routine_Commuter,Ahmedabad,151,3872.26,25.644105960264902,70.45695364238411,46,0.304635761589404,0.695364238410596,0.304635761589404,85.24880732937983,66.4,High Flexibility,Low Peak Dependence,High,False,Not Eligible
CUST04255,Convenience_First,Ahmedabad,81,1018.05,12.568518518518518,38.01234567901235,23,0.2839506172839506,0.7160493827160495,0.32098765432098764,83.34830702628952,67.2,High Flexibility,Low Peak Dependence,High,False,Not Eligible
CUST04256,Routine_Commuter,Kolkata,199,5820.75,29.25,93.68844221105527,64,0.32160804020100503,0.6783919597989949,0.271356783919598,87.77967315545949,65.7,Moderate Flexibility,Low Peak Dependence,High,False,Not Eligible
CUST04257,Routine_Commuter,Hyderabad,138,3410.06,24.710579710144927,71.8840579710145,45,0.32608695652173914,0.6739130434782609,0.2536231884057971,91.67973802401882,66.3,High Flexibility,Low Peak Dependence,High,False,Not Eligible
CUST04258,Price_Sensitive,Delhi NCR,122,1925.2,15.78032786885246,50.221311475409834,30,0.2459016393442623,0.7540983606557377,0.22950819672131148,90.17140348706161,69.3,High Flexibility,Low Peak Dependence,High,False,Not Eligible
CUST04259,Routine_Commuter,Delhi NCR,133,3660.38,27.52165413533835,68.14285714285714,36,0.2706766917293233,0.7293233082706767,0.3007518796992481,87.78289467415215,68.8,High Flexibility,Low Peak Dependence,High,False,Not Eligible
CUST04260,Routine_Commuter,Mumbai,155,3576.44,23.073806451612903,88.16774193548387,50,0.3225806451612903,0.6774193548387097,0.22580645161290322,91.89578386251755,66.0,Moderate Flexibility,Low Peak Dependence,High,False,Not Eligible
CUST04261,Price_Sensitive,Chennai,120,2412.5,20.104166666666668,87.25,42,0.35,0.65,0.23333333333333334,89.92959697282842,64.1,Moderate Flexibility,Moderate Peak Dependence,High,True,Low Priority
CUST04262,Convenience_First,Chennai,97,2240.42,23.097113402061858,62.876288659793815,42,0.4329896907216495,0.5670103092783505,0.30927835051546393,83.85579531174805,59.7,Moderate Flexibility,Moderate Peak Dependence,High,False,Not Eligible
CUST04263,Convenience_First,Hyderabad,87,2172.19,24.967701149425288,47.93103448275862,29,0.3333333333333333,0.6666666666666667,0.3218390804597701,88.5788314680602,66.3,High Flexibility,Moderate Peak Dependence,High,False,Not Eligible
CUST04264,High_Mileage,Delhi NCR,261,8657.41,33.17015325670498,57.593869731800766,80,0.3065134099616858,0.6934865900383143,0.3486590038314176,90.68415296153827,68.9,High Flexibility,Low Peak Dependence,High,False,Not Eligible
CUST04265,High_Mileage,Pune,305,6376.11,20.90527868852459,47.544262295081964,89,0.29180327868852457,0.7081967213114755,0.33114754098360655,90.59723884782554,69.2,High Flexibility,Low Peak Dependence,High,False,Not Eligible
CUST04266,Routine_Commuter,Hyderabad,117,2150.7,18.38205128205128,58.92307692307692,40,0.3418803418803419,0.6581196581196581,0.23076923076923078,86.12584314499921,63.4,Moderate Flexibility,Moderate Peak Dependence,High,True,Low Priority
CUST04267,Routine_Commuter,Pune,131,3328.2,25.406106870229006,91.25190839694656,36,0.2748091603053435,0.7251908396946565,0.3282442748091603,92.79083449728248,70.7,High Flexibility,Low Peak Dependence,High,False,Not Eligible
CUST04268,Price_Sensitive,Bengaluru,111,3057.9900000000002,27.549459459459463,88.56756756756756,31,0.27927927927927926,0.7207207207207207,0.2702702702702703,89.32511667320185,68.2,High Flexibility,Low Peak Dependence,High,False,Not Eligible
CUST04269,Convenience_First,Hyderabad,66,1867.01,28.288030303030304,46.89393939393939,20,0.30303030303030304,0.696969696969697,0.30303030303030304,83.37655529112017,65.9,Moderate Flexibility,Low Peak Dependence,High,False,Not Eligible
